,PA,TO,MA,AP,AM,RR,PI,CE,RN,PB,PE,AL,SE,BA,ES,RJ,MG,SP,GO,DF,MT,AC,RO,MS,RS,SC,PR
2019-01-01 00:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 01:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 02:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 03:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 04:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 05:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 06:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 07:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 08:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 09:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 10:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 11:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 12:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 13:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 14:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 15:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 16:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 17:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 18:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 19:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 20:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 21:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 22:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
2019-01-01 23:00:00,5940.863335423037,1479.2663812713463,0.036593250134780146,239.3808446316868,139.61849645174246,5.082395852052799,0.0,0.0,32.141443503778426,24.071889602829796,175.52879968133448,20.887151253955412,3.761232750442156,5420.046494927658,596.69318008483,1167.8593674558192,10396.565938587857,6847.510223561479,5757.391988968386,0.0,5966.7713358704095,0.0,8448.250660165211,7550.695586556008,466.72412178715626,1181.1518160069716,3280.8960348658725
