,PA,TO,MA,AP,AM,RR,PI,CE,RN,PB,PE,AL,SE,BA,ES,RJ,MG,SP,GO,DF,MT,AC,RO,MS,RS,SC,PR
2020-01-01 00:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 01:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 02:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 03:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 04:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 05:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 06:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 07:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 08:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 09:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 10:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 11:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 12:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 13:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 14:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 15:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 16:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 17:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 18:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 19:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 20:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 21:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 22:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-01 23:00:00,3952.232376395037,997.2743682443974,0.02434410956364842,161.78689480841345,92.88292136430357,3.3811263282845023,0.0,0.0,29.213345555884356,21.878931139726152,159.53805806816442,18.984323687518636,3.418582990582212,5031.9496687181245,469.64925265177203,1033.8813098400049,8057.32621061521,5236.698190263253,4602.1057142682275,24.863703522523593,4745.1594551680255,0.0,6499.451349698695,5780.794501472289,265.2506842356696,641.0770711993434,1729.428348084987
2020-01-02 00:00:00,4173.833035196596,1053.1912870796318,0.02570907756235766,170.85824463316865,98.09084301604547,3.5707052169941202,0.0,0.0,29.153809061155545,21.834342105376066,159.21292116335323,18.94563383308242,3.411615953965011,5021.6946075730675,470.8674681480707,1036.5630776185528,8078.225976968682,5250.281575840465,4614.043040826444,24.92819707543674,4757.467846479318,0.0,6516.310169992641,5795.789209550391,259.9131689142227,628.1769774649398,1694.6278712008373
2020-01-02 01:00:00,4173.833035196596,1053.1912870796318,0.02570907756235766,170.85824463316865,98.09084301604547,3.5707052169941202,0.0,0.0,29.153809061155545,21.834342105376066,159.21292116335323,18.94563383308242,3.411615953965011,5021.6946075730675,470.8674681480707,1036.5630776185528,8078.225976968682,5250.281575840465,4614.043040826444,24.92819707543674,4757.467846479318,0.0,6516.310169992641,5795.789209550391,259.9131689142227,628.1769774649398,1694.6278712008373
2020-01-02 02:00:00,4173.833035196596,1053.1912870796318,0.02570907756235766,170.85824463316865,98.09084301604547,3.5707052169941202,0.0,0.0,29.153809061155545,21.834342105376066,159.21292116335323,18.94563383308242,3.411615953965011,5021.6946075730675,470.8674681480707,1036.5630776185528,8078.225976968682,5250.281575840465,4614.043040826444,24.92819707543674,4757.467846479318,0.0,6516.310169992641,5795.789209550391,259.9131689142227,628.1769774649398,1694.6278712008373
2020-01-02 03:00:00,4173.833035196596,1053.1912870796318,0.02570907756235766,170.85824463316865,98.09084301604547,3.5707052169941202,0.0,0.0,29.153809061155545,21.834342105376066,159.21292116335323,18.94563383308242,3.411615953965011,5021.6946075730675,470.8674681480707,1036.5630776185528,8078.225976968682,5250.281575840465,4614.043040826444,24.92819707543674,4757.467846479318,0.0,6516.310169992641,5795.789209550391,259.9131689142227,628.1769774649398,1694.6278712008373
2020-01-02 04:00:00,4173.833035196596,1053.1912870796318,0.02570907756235766,170.85824463316865,98.09084301604547,3.5707052169941202,0.0,0.0,29.153809061155545,21.834342105376066,159.21292116335323,18.94563383308242,3.411615953965011,5021.6946075730675,470.8674681480707,1036.5630776185528,8078.225976968682,5250.281575840465,4614.043040826444,24.92819707543674,4757.467846479318,0.0,6516.310169992641,5795.789209550391,259.9131689142227,628.1769774649398,1694.6278712008373
2020-01-02 05:00:00,4173.833035196596,1053.1912870796318,0.02570907756235766,170.85824463316865,98.09084301604547,3.5707052169941202,0.0,0.0,29.153809061155545,21.834342105376066,159.21292116335323,18.94563383308242,3.411615953965011,5021.6946075730675,470.8674681480707,1036.5630776185528,8078.225976968682,5250.281575840465,4614.043040826444,24.92819707543674,4757.467846479318,0.0,6516.310169992641,5795.789209550391,259.9131689142227,628.1769774649398,1694.6278712008373
2020-01-02 06:00:00,4173.833035196596,1053.1912870796318,0.02570907756235766,170.85824463316865,98.09084301604547,3.5707052169941202,0.0,0.0,29.153809061155545,21.834342105376066,159.21292116335323,18.94563383308242,3.411615953965011,5021.6946075730675,470.8674681480707,1036.5630776185528,8078.225976968682,5250.281575840465,4614.043040826444,24.92819707543674,4757.467846479318,0.0,6516.310169992641,5795.789209550391,259.9131689142227,628.1769774649398,1694.6278712008373
2020-01-02 07:00:00,4173.833035196596,1053.1912870796318,0.02570907756235766,170.85824463316865,98.09084301604547,3.5707052169941202,0.0,0.0,29.153809061155545,21.834342105376066,159.21292116335323,18.94563383308242,3.411615953965011,5021.6946075730675,470.8674681480707,1036.5630776185528,8078.225976968682,5250.281575840465,4614.043040826444,24.92819707543674,4757.467846479318,0.0,6516.310169992641,5795.789209550391,259.9131689142227,628.1769774649398,1694.6278712008373
