,PA,TO,MA,AP,AM,RR,PI,CE,RN,PB,PE,AL,SE,BA,ES,RJ,MG,SP,GO,DF,MT,AC,RO,MS,RS,SC,PR
2021-01-01 00:00:00,4632.5792429955545,1168.9475966781367,0.02853476362557254,189.6372832616175,108.87201271640322,3.963161614662853,0.0,0.0,29.802026701831796,22.319815742648498,162.7529259670203,19.36687875646912,3.487471209788828,5133.349006622241,529.3822627682227,1165.3769789828505,9082.108737858107,5984.029287803166,5187.431094081375,28.02602912116463,5348.67932907249,0.0,7326.093340569255,6516.0330959933735,593.0495377158808,1433.3250894735875,3866.6693181205305
2021-01-01 01:00:00,4632.5792429955545,1168.9475966781367,0.02853476362557254,189.6372832616175,108.87201271640322,3.963161614662853,0.0,0.0,29.802026701831796,22.319815742648498,162.7529259670203,19.36687875646912,3.487471209788828,5133.349006622241,529.3822627682227,1165.3769789828505,9082.108737858107,5984.029287803166,5187.431094081375,28.02602912116463,5348.67932907249,0.0,7326.093340569255,6516.0330959933735,593.0495377158808,1433.3250894735875,3866.6693181205305
2021-01-01 02:00:00,4632.5792429955545,1168.9475966781367,0.02853476362557254,189.6372832616175,108.87201271640322,3.963161614662853,0.0,0.0,29.802026701831796,22.319815742648498,162.7529259670203,19.36687875646912,3.487471209788828,5133.349006622241,529.3822627682227,1165.3769789828505,9082.108737858107,5984.029287803166,5187.431094081375,28.02602912116463,5348.67932907249,0.0,7326.093340569255,6516.0330959933735,593.0495377158808,1433.3250894735875,3866.6693181205305
2021-01-01 03:00:00,4632.5792429955545,1168.9475966781367,0.02853476362557254,189.6372832616175,108.87201271640322,3.963161614662853,0.0,0.0,29.802026701831796,22.319815742648498,162.7529259670203,19.36687875646912,3.487471209788828,5133.349006622241,529.3822627682227,1165.3769789828505,9082.108737858107,5984.029287803166,5187.431094081375,28.02602912116463,5348.67932907249,0.0,7326.093340569255,6516.0330959933735,593.0495377158808,1433.3250894735875,3866.6693181205305
2021-01-01 04:00:00,4632.5792429955545,1168.9475966781367,0.02853476362557254,189.6372832616175,108.87201271640322,3.963161614662853,0.0,0.0,29.802026701831796,22.319815742648498,162.7529259670203,19.36687875646912,3.487471209788828,5133.349006622241,529.3822627682227,1165.3769789828505,9082.108737858107,5984.029287803166,5187.431094081375,28.02602912116463,5348.67932907249,0.0,7326.093340569255,6516.0330959933735,593.0495377158808,1433.3250894735875,3866.6693181205305
2021-01-01 05:00:00,4632.5792429955545,1168.9475966781367,0.02853476362557254,189.6372832616175,108.87201271640322,3.963161614662853,0.0,0.0,29.802026701831796,22.319815742648498,162.7529259670203,19.36687875646912,3.487471209788828,5133.349006622241,529.3822627682227,1165.3769789828505,9082.108737858107,5984.029287803166,5187.431094081375,28.02602912116463,5348.67932907249,0.0,7326.093340569255,6516.0330959933735,593.0495377158808,1433.3250894735875,3866.6693181205305
2021-01-01 06:00:00,4632.5792429955545,1168.9475966781367,0.02853476362557254,189.6372832616175,108.87201271640322,3.963161614662853,0.0,0.0,29.802026701831796,22.319815742648498,162.7529259670203,19.36687875646912,3.487471209788828,5133.349006622241,529.3822627682227,1165.3769789828505,9082.108737858107,5984.029287803166,5187.431094081375,28.02602912116463,5348.67932907249,0.0,7326.093340569255,6516.0330959933735,593.0495377158808,1433.3250894735875,3866.6693181205305
2021-01-01 07:00:00,4632.5792429955545,1168.9475966781367,0.02853476362557254,189.6372832616175,108.87201271640322,3.963161614662853,0.0,0.0,29.802026701831796,22.319815742648498,162.7529259670203,19.36687875646912,3.487471209788828,5133.349006622241,529.3822627682227,1165.3769789828505,9082.108737858107,5984.029287803166,5187.431094081375,28.02602912116463,5348.67932907249,0.0,7326.093340569255,6516.0330959933735,593.0495377158808,1433.3250894735875,3866.6693181205305
2021-01-01 08:00:00,4632.5792429955545,1168.9475966781367,0.02853476362557254,189.6372832616175,108.87201271640322,3.963161614662853,0.0,0.0,29.802026701831796,22.319815742648498,162.7529259670203,19.36687875646912,3.487471209788828,5133.349006622241,529.3822627682227,1165.3769789828505,9082.108737858107,5984.029287803166,5187.431094081375,28.02602912116463,5348.67932907249,0.0,7326.093340569255,6516.0330959933735,593.0495377158808,1433.3250894735875,3866.6693181205305
2021-01-01 09:00:00,4632.5792429955545,1168.9475966781367,0.02853476362557254,189.6372832616175,108.87201271640322,3.963161614662853,0.0,0.0,29.802026701831796,22.319815742648498,162.7529259670203,19.36687875646912,3.487471209788828,5133.349006622241,529.3822627682227,1165.3769789828505,9082.108737858107,5984.029287803166,5187.431094081375,28.02602912116463,5348.67932907249,0.0,7326.093340569255,6516.0330959933735,593.0495377158808,1433.3250894735875,3866.6693181205305
