,PA,TO,MA,AP,AM,RR,PI,CE,RN,PB,PE,AL,SE,BA,ES,RJ,MG,SP,GO,DF,MT,AC,RO,MS,RS,SC,PR
2020-01-01 00:00:00,3956.7023803795164,995.0511920115474,0.024371642931220128,159.43116417506502,92.98797263382613,3.384950407113907,0.0,0.0,29.811684760330053,22.327049011991864,162.80566993961912,19.37315505605874,3.4886014081237295,5027.176749983876,464.99892057610845,910.1048300475774,8108.752874981317,5336.217957338281,4486.696261256458,25.425129412902788,4649.864156499588,0.0,6583.664048539529,5884.205508848237,251.45093267850405,631.0382479266019,1753.2669229148942
2020-01-01 01:00:00,3956.7023803795164,995.0511920115474,0.024371642931220128,159.43116417506502,92.98797263382613,3.384950407113907,0.0,0.0,29.811684760330053,22.327049011991864,162.80566993961912,19.37315505605874,3.4886014081237295,5027.176749983876,464.99892057610845,910.1048300475774,8108.752874981317,5336.217957338281,4486.696261256458,25.425129412902788,4649.864156499588,0.0,6583.664048539529,5884.205508848237,251.45093267850405,631.0382479266019,1753.2669229148942
2020-01-01 02:00:00,3956.7023803795164,995.0511920115474,0.024371642931220128,159.43116417506502,92.98797263382613,3.384950407113907,0.0,0.0,29.811684760330053,22.327049011991864,162.80566993961912,19.37315505605874,3.4886014081237295,5027.176749983876,464.99892057610845,910.1048300475774,8108.752874981317,5336.217957338281,4486.696261256458,25.425129412902788,4649.864156499588,0.0,6583.664048539529,5884.205508848237,251.45093267850405,631.0382479266019,1753.2669229148942
2020-01-01 03:00:00,3956.7023803795164,995.0511920115474,0.024371642931220128,159.43116417506502,92.98797263382613,3.384950407113907,0.0,0.0,29.811684760330053,22.327049011991864,162.80566993961912,19.37315505605874,3.4886014081237295,5027.176749983876,464.99892057610845,910.1048300475774,8108.752874981317,5336.217957338281,4486.696261256458,25.425129412902788,4649.864156499588,0.0,6583.664048539529,5884.205508848237,251.45093267850405,631.0382479266019,1753.2669229148942
2020-01-01 04:00:00,3956.7023803795164,995.0511920115474,0.024371642931220128,159.43116417506502,92.98797263382613,3.384950407113907,0.0,0.0,29.811684760330053,22.327049011991864,162.80566993961912,19.37315505605874,3.4886014081237295,5027.176749983876,464.99892057610845,910.1048300475774,8108.752874981317,5336.217957338281,4486.696261256458,25.425129412902788,4649.864156499588,0.0,6583.664048539529,5884.205508848237,251.45093267850405,631.0382479266019,1753.2669229148942
2020-01-01 05:00:00,3956.7023803795164,995.0511920115474,0.024371642931220128,159.43116417506502,92.98797263382613,3.384950407113907,0.0,0.0,29.811684760330053,22.327049011991864,162.80566993961912,19.37315505605874,3.4886014081237295,5027.176749983876,464.99892057610845,910.1048300475774,8108.752874981317,5336.217957338281,4486.696261256458,25.425129412902788,4649.864156499588,0.0,6583.664048539529,5884.205508848237,251.45093267850405,631.0382479266019,1753.2669229148942
2020-01-01 06:00:00,3956.7023803795164,995.0511920115474,0.024371642931220128,159.43116417506502,92.98797263382613,3.384950407113907,0.0,0.0,29.811684760330053,22.327049011991864,162.80566993961912,19.37315505605874,3.4886014081237295,5027.176749983876,464.99892057610845,910.1048300475774,8108.752874981317,5336.217957338281,4486.696261256458,25.425129412902788,4649.864156499588,0.0,6583.664048539529,5884.205508848237,251.45093267850405,631.0382479266019,1753.2669229148942
2020-01-01 07:00:00,3956.7023803795164,995.0511920115474,0.024371642931220128,159.43116417506502,92.98797263382613,3.384950407113907,0.0,0.0,29.811684760330053,22.327049011991864,162.80566993961912,19.37315505605874,3.4886014081237295,5027.176749983876,464.99892057610845,910.1048300475774,8108.752874981317,5336.217957338281,4486.696261256458,25.425129412902788,4649.864156499588,0.0,6583.664048539529,5884.205508848237,251.45093267850405,631.0382479266019,1753.2669229148942
2020-01-01 08:00:00,3956.7023803795164,995.0511920115474,0.024371642931220128,159.43116417506502,92.98797263382613,3.384950407113907,0.0,0.0,29.811684760330053,22.327049011991864,162.80566993961912,19.37315505605874,3.4886014081237295,5027.176749983876,464.99892057610845,910.1048300475774,8108.752874981317,5336.217957338281,4486.696261256458,25.425129412902788,4649.864156499588,0.0,6583.664048539529,5884.205508848237,251.45093267850405,631.0382479266019,1753.2669229148942
2020-01-01 09:00:00,3956.7023803795164,995.0511920115474,0.024371642931220128,159.43116417506502,92.98797263382613,3.384950407113907,0.0,0.0,29.811684760330053,22.327049011991864,162.80566993961912,19.37315505605874,3.4886014081237295,5027.176749983876,464.99892057610845,910.1048300475774,8108.752874981317,5336.217957338281,4486.696261256458,25.425129412902788,4649.864156499588,0.0,6583.664048539529,5884.205508848237,251.45093267850405,631.0382479266019,1753.2669229148942
