;AC;AL;AM;AP;BA;CE;DF;ES;GO;MA;MG;MS;MT;PA;PB;PE;PI;PR;RJ;RN;RO;RR;RS;SC;SE;SP;TO
2013-01-01 23:00:00;0.0084;0.0;0.0007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-02 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-02 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-02 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-02 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-02 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-02 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-02 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-02 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-02 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-02 09:00:00;0.0;0.0232;0.0;0.0;0.0117;0.0053;0.0011;0.0375;0.0007;0.0002;0.0141;0.0;0.0;0.0;0.0219;0.0165;0.0031;0.0012;0.032;0.0218;0.0;0.0;0.0036;0.0028;0.0167;0.0027;0.0002
2013-01-02 10:00:00;0.0;0.149;0.0001;0.008;0.1172;0.067;0.0626;0.195;0.0687;0.0483;0.1341;0.0214;0.0205;0.0221;0.1268;0.1214;0.0798;0.0501;0.1613;0.1323;0.0005;0.0;0.0986;0.0484;0.1149;0.0559;0.0683
2013-01-02 11:00:00;0.0144;0.2843;0.0232;0.0914;0.2698;0.1928;0.1795;0.3651;0.2249;0.1595;0.3068;0.0962;0.1336;0.1214;0.2737;0.2611;0.2092;0.1657;0.3193;0.2859;0.0469;0.0239;0.2671;0.1286;0.2498;0.172;0.2342
2013-01-02 12:00:00;0.1159;0.3616;0.1034;0.2201;0.4224;0.305;0.3067;0.5034;0.4107;0.2573;0.4735;0.1912;0.2996;0.2288;0.3917;0.3813;0.3337;0.2823;0.4906;0.3902;0.1664;0.1244;0.4404;0.2325;0.3452;0.2816;0.3944
2013-01-02 13:00:00;0.1957;0.5129;0.2065;0.3618;0.542;0.4086;0.4136;0.6377;0.5576;0.3791;0.6011;0.2534;0.4515;0.3225;0.4444;0.4719;0.4562;0.376;0.6014;0.459;0.2805;0.2358;0.5795;0.2868;0.4774;0.401;0.5172
2013-01-02 14:00:00;0.2893;0.5737;0.2882;0.367;0.6053;0.4932;0.4999;0.6633;0.6332;0.4584;0.6444;0.3332;0.572;0.4208;0.4973;0.5538;0.5381;0.4492;0.6585;0.5275;0.4237;0.3679;0.6703;0.3869;0.5868;0.4648;0.5956
2013-01-02 15:00:00;0.4064;0.5133;0.3649;0.3295;0.6214;0.5156;0.4869;0.6751;0.6446;0.4983;0.6473;0.4115;0.6147;0.4779;0.5752;0.5572;0.5702;0.4949;0.6513;0.5594;0.5602;0.3739;0.6905;0.3677;0.6524;0.4861;0.6299
2013-01-02 16:00:00;0.4423;0.5763;0.4374;0.384;0.6078;0.5158;0.5319;0.6111;0.6539;0.4821;0.6483;0.4489;0.626;0.485;0.5159;0.5227;0.5236;0.4867;0.6409;0.5332;0.6067;0.3745;0.705;0.3586;0.6162;0.5036;0.5705
2013-01-02 17:00:00;0.5257;0.4433;0.4826;0.3834;0.5581;0.4241;0.5235;0.5397;0.6217;0.4905;0.5923;0.4735;0.593;0.5;0.4712;0.4243;0.4771;0.4855;0.6281;0.512;0.5602;0.4095;0.6859;0.363;0.5224;0.4452;0.5585
2013-01-02 18:00:00;0.3911;0.3526;0.4928;0.3642;0.461;0.3681;0.4704;0.4843;0.5492;0.4289;0.5189;0.4446;0.5447;0.4283;0.4026;0.3249;0.3962;0.4162;0.5176;0.3767;0.5211;0.3;0.6324;0.3232;0.38;0.4357;0.5006
2013-01-02 19:00:00;0.4038;0.2823;0.3886;0.3085;0.3464;0.2579;0.4418;0.378;0.471;0.3585;0.406;0.4335;0.4707;0.3482;0.2679;0.2432;0.3326;0.3054;0.3922;0.3028;0.5061;0.2439;0.5503;0.277;0.3275;0.4231;0.3933
2013-01-02 20:00:00;0.3976;0.1295;0.3147;0.1877;0.2168;0.1293;0.3982;0.2491;0.3297;0.2188;0.2845;0.3427;0.345;0.2259;0.1159;0.1275;0.2003;0.2507;0.2558;0.1173;0.331;0.2072;0.4474;0.2192;0.1575;0.2875;0.2765
2013-01-02 21:00:00;0.2787;0.0;0.2065;0.0578;0.068;0.0;0.2789;0.1127;0.1686;0.0773;0.1399;0.2143;0.2032;0.1052;0.0;0.0034;0.0574;0.1693;0.1269;0.0;0.206;0.1102;0.3264;0.1349;0.0;0.1637;0.1299
2013-01-02 22:00:00;0.143;0.0;0.0846;0.0;0.0;0.0;0.0;0.0;0.0056;0.0;0.0001;0.0852;0.0572;0.0011;0.0;0.0;0.0;0.0779;0.0;0.0;0.0918;0.0267;0.1743;0.0733;0.0;0.02;0.0
2013-01-02 23:00:00;0.0069;0.0;0.0006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-03 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-03 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-03 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-03 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-03 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-03 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-03 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-03 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-03 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-03 09:00:00;0.0;0.0265;0.0;0.0;0.0113;0.0055;0.001;0.0307;0.0006;0.0002;0.0117;0.0;0.0;0.0;0.0161;0.0152;0.0025;0.0012;0.0214;0.0156;0.0;0.0;0.0039;0.0042;0.0189;0.0033;0.0002
2013-01-03 10:00:00;0.0;0.1301;0.0001;0.0074;0.1118;0.0667;0.0599;0.17;0.0713;0.0375;0.1216;0.0463;0.022;0.0197;0.1067;0.1098;0.0698;0.0619;0.1248;0.121;0.0004;0.0;0.105;0.0742;0.1087;0.0882;0.053
2013-01-03 11:00:00;0.0097;0.2811;0.0226;0.093;0.276;0.1825;0.1984;0.3427;0.2441;0.1279;0.2907;0.2;0.1389;0.1114;0.2705;0.2552;0.1825;0.2016;0.2415;0.2816;0.0368;0.026;0.2805;0.1973;0.2572;0.2354;0.1827
2013-01-03 12:00:00;0.0623;0.3921;0.1103;0.1997;0.42;0.2828;0.3543;0.5077;0.4254;0.2115;0.4387;0.3432;0.2912;0.2109;0.4064;0.3893;0.2869;0.3163;0.3331;0.4433;0.1166;0.1261;0.4451;0.3059;0.3427;0.4043;0.316
2013-01-03 13:00:00;0.1539;0.4542;0.2165;0.3236;0.5343;0.346;0.474;0.6;0.5711;0.2971;0.5673;0.4767;0.42;0.3112;0.4899;0.4786;0.3919;0.465;0.4107;0.5398;0.2281;0.2569;0.582;0.4035;0.4162;0.528;0.4284
2013-01-03 14:00:00;0.2443;0.4908;0.3117;0.4786;0.6155;0.4027;0.4877;0.6748;0.6805;0.3784;0.6472;0.5547;0.5293;0.3959;0.5541;0.5452;0.4473;0.5507;0.4581;0.5713;0.3019;0.3913;0.6782;0.4834;0.5113;0.6106;0.51
2013-01-03 15:00:00;0.3527;0.4735;0.4407;0.5176;0.6484;0.4451;0.452;0.7277;0.6933;0.4549;0.6515;0.6063;0.6098;0.4609;0.5899;0.5652;0.5167;0.5742;0.4922;0.6164;0.3664;0.4877;0.7025;0.506;0.513;0.6559;0.5293
2013-01-03 16:00:00;0.4462;0.5403;0.447;0.6137;0.624;0.4638;0.463;0.722;0.671;0.4996;0.6282;0.6533;0.6104;0.4734;0.61;0.5452;0.5305;0.5403;0.3922;0.5805;0.4455;0.5706;0.6747;0.4975;0.5927;0.633;0.5542
2013-01-03 17:00:00;0.4624;0.4324;0.4722;0.5307;0.553;0.3607;0.4466;0.6612;0.6175;0.4272;0.57;0.6406;0.6015;0.461;0.5255;0.4615;0.4734;0.5292;0.4104;0.5065;0.4677;0.6014;0.6315;0.5065;0.5334;0.585;0.5575
2013-01-03 18:00:00;0.393;0.4173;0.4757;0.4316;0.4497;0.3136;0.4224;0.5754;0.5776;0.3795;0.505;0.6065;0.5978;0.4027;0.4242;0.3572;0.3952;0.4844;0.3502;0.3899;0.4803;0.5263;0.5749;0.4723;0.4615;0.5264;0.4543
2013-01-03 19:00:00;0.3424;0.3087;0.4443;0.3667;0.3182;0.2137;0.3402;0.4664;0.461;0.3101;0.4047;0.5114;0.5092;0.3253;0.2386;0.2588;0.2775;0.3531;0.2949;0.2163;0.4735;0.4048;0.5235;0.3492;0.3467;0.4286;0.3894
2013-01-03 20:00:00;0.3849;0.1757;0.3388;0.2256;0.1999;0.1151;0.257;0.2978;0.3343;0.1885;0.2548;0.4021;0.3816;0.2173;0.1218;0.1334;0.1584;0.3106;0.1991;0.123;0.355;0.2818;0.4468;0.3032;0.1877;0.2912;0.26
2013-01-03 21:00:00;0.1938;0.0;0.2103;0.0868;0.0666;0.0;0.2337;0.1215;0.1747;0.074;0.1282;0.2235;0.2329;0.1134;0.0;0.0025;0.0542;0.2129;0.0942;0.0;0.2233;0.1505;0.3318;0.2154;0.0;0.1593;0.1169
2013-01-03 22:00:00;0.0993;0.0;0.0889;0.0;0.0;0.0;0.0;0.0;0.0082;0.0;0.0002;0.0853;0.0641;0.0011;0.0;0.0;0.0;0.0857;0.0;0.0;0.0949;0.0284;0.1785;0.0884;0.0;0.0259;0.0
2013-01-03 23:00:00;0.0039;0.0;0.0002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-04 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-04 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-04 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-04 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-04 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-04 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-04 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-04 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-04 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-04 09:00:00;0.0;0.0175;0.0;0.0;0.0115;0.0061;0.0009;0.0335;0.0005;0.0002;0.0121;0.0;0.0;0.0;0.0111;0.0111;0.0034;0.0014;0.0208;0.0165;0.0;0.0;0.0033;0.0045;0.0146;0.0032;0.0001
2013-01-04 10:00:00;0.0;0.106;0.0001;0.0056;0.1136;0.0859;0.0662;0.1797;0.0668;0.056;0.1312;0.0457;0.0198;0.019;0.0817;0.0971;0.0969;0.0792;0.117;0.1168;0.0004;0.0;0.0926;0.0799;0.0896;0.0863;0.0621
2013-01-04 11:00:00;0.0129;0.232;0.0289;0.0876;0.2759;0.216;0.2271;0.3482;0.2315;0.1969;0.3033;0.1958;0.1388;0.1213;0.2342;0.2279;0.2699;0.2441;0.242;0.2757;0.0541;0.0375;0.2552;0.1953;0.2061;0.2503;0.2279
2013-01-04 12:00:00;0.0695;0.3306;0.1207;0.2281;0.4271;0.3385;0.3566;0.521;0.3958;0.335;0.4708;0.354;0.2846;0.2451;0.3428;0.3461;0.429;0.399;0.3409;0.3525;0.1828;0.1923;0.4185;0.3218;0.3505;0.4125;0.3995
2013-01-04 13:00:00;0.1155;0.5243;0.211;0.3766;0.5557;0.4496;0.4427;0.6327;0.5419;0.4307;0.6146;0.4797;0.4333;0.3533;0.4412;0.4572;0.5423;0.5082;0.4539;0.467;0.3352;0.362;0.5509;0.4095;0.4934;0.5537;0.5371
2013-01-04 14:00:00;0.204;0.531;0.3242;0.4901;0.6404;0.4818;0.5043;0.6799;0.6199;0.5117;0.6852;0.5887;0.5509;0.4287;0.4795;0.5114;0.6014;0.583;0.5268;0.4696;0.4213;0.5065;0.6465;0.489;0.5613;0.6558;0.6185
2013-01-04 15:00:00;0.3164;0.6078;0.3891;0.4893;0.6577;0.515;0.3431;0.6866;0.6477;0.5208;0.7048;0.6552;0.6056;0.4956;0.5037;0.5683;0.6501;0.6147;0.5796;0.5559;0.4851;0.595;0.692;0.533;0.5812;0.6891;0.6124
2013-01-04 16:00:00;0.3717;0.5356;0.4502;0.5013;0.6414;0.4982;0.3935;0.6059;0.6345;0.485;0.6838;0.6994;0.6377;0.4851;0.4636;0.5225;0.6087;0.62;0.5675;0.544;0.5605;0.6352;0.6986;0.4987;0.5307;0.706;0.5804
2013-01-04 17:00:00;0.4204;0.4795;0.4701;0.4544;0.567;0.4725;0.3477;0.5811;0.598;0.4393;0.6377;0.6502;0.6263;0.4512;0.4326;0.4862;0.5493;0.619;0.4961;0.5178;0.4692;0.6368;0.6635;0.4792;0.4936;0.681;0.5117
2013-01-04 18:00:00;0.4274;0.3638;0.4773;0.4767;0.4746;0.3867;0.382;0.4522;0.5154;0.4038;0.5358;0.5845;0.5609;0.4441;0.3285;0.3387;0.4341;0.5877;0.4149;0.4029;0.4879;0.5632;0.5946;0.4369;0.389;0.6163;0.4747
2013-01-04 19:00:00;0.3757;0.3201;0.3875;0.4145;0.353;0.2077;0.2527;0.3379;0.4046;0.3158;0.4384;0.4695;0.4542;0.3518;0.2501;0.2563;0.292;0.5181;0.2596;0.2583;0.4193;0.3325;0.5256;0.383;0.3153;0.5141;0.4062
2013-01-04 20:00:00;0.3089;0.1454;0.2939;0.2501;0.2152;0.1184;0.173;0.2593;0.2759;0.1961;0.2895;0.318;0.3022;0.2341;0.1327;0.1319;0.172;0.3942;0.1489;0.1299;0.299;0.2347;0.4197;0.3289;0.156;0.3736;0.2615
2013-01-04 21:00:00;0.2197;0.0;0.2009;0.0977;0.07;0.0;0.2044;0.1128;0.1631;0.0744;0.1462;0.1842;0.2005;0.1215;0.0;0.0034;0.0513;0.2527;0.0798;0.0;0.1945;0.1568;0.3169;0.2244;0.0;0.2114;0.1294
2013-01-04 22:00:00;0.138;0.0;0.086;0.0;0.0;0.0;0.0;0.0;0.0059;0.0;0.0003;0.0765;0.0581;0.0012;0.0;0.0;0.0;0.0959;0.0;0.0;0.0954;0.0356;0.1665;0.0895;0.0;0.029;0.0
2013-01-04 23:00:00;0.0079;0.0;0.0007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-05 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-05 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-05 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-05 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-05 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-05 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-05 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013-01-05 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
