;AC;AL;AM;AP;BA;CE;DF;ES;GO;MA;MG;MS;MT;PA;PB;PE;PI;PR;RJ;RN;RO;RR;RS;SC;SE;SP;TO
2017-01-03 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-03 09:00:00;0.0;0.0317;0.0;0.0;0.0149;0.0088;0.001;0.0313;0.0006;0.0002;0.0125;0.0;0.0;0.0;0.0224;0.0208;0.0033;0.0012;0.0293;0.0221;0.0;0.0;0.0033;0.0047;0.0299;0.0028;0.0001
2017-01-03 10:00:00;0.0;0.1872;0.0001;0.0035;0.1379;0.1204;0.0652;0.1543;0.0699;0.0419;0.1275;0.0413;0.0222;0.0197;0.1567;0.1523;0.0835;0.0648;0.1559;0.1646;0.0005;0.0;0.0856;0.0856;0.1753;0.0704;0.045
2017-01-03 11:00:00;0.0189;0.3518;0.0181;0.0395;0.3127;0.2857;0.2418;0.3436;0.2347;0.1516;0.3043;0.1848;0.1575;0.1155;0.3444;0.3346;0.2396;0.2121;0.3216;0.3493;0.0506;0.0238;0.2313;0.2589;0.352;0.209;0.1548
2017-01-03 12:00:00;0.1231;0.4996;0.0806;0.1478;0.4845;0.4452;0.3427;0.5145;0.4072;0.2605;0.4711;0.342;0.3259;0.2382;0.5072;0.4993;0.3622;0.3314;0.4487;0.5106;0.1428;0.1329;0.3701;0.3946;0.4802;0.3546;0.2709
2017-01-03 13:00:00;0.2182;0.6041;0.1573;0.1912;0.6152;0.53;0.4531;0.607;0.5584;0.3731;0.6067;0.5045;0.4814;0.3224;0.5949;0.6001;0.4872;0.4455;0.552;0.6269;0.2752;0.2456;0.5046;0.473;0.622;0.4936;0.3414
2017-01-03 14:00:00;0.2798;0.6607;0.2144;0.3115;0.679;0.5721;0.4651;0.6996;0.6521;0.4559;0.6759;0.6165;0.6007;0.4419;0.6637;0.6741;0.5528;0.5816;0.6307;0.6741;0.3814;0.3873;0.5958;0.5336;0.7263;0.5951;0.4863
2017-01-03 15:00:00;0.4401;0.6861;0.2998;0.3248;0.6553;0.6281;0.4866;0.695;0.6785;0.4208;0.6517;0.6593;0.6574;0.4987;0.6671;0.6458;0.5368;0.6254;0.6477;0.6628;0.4876;0.4822;0.6193;0.5841;0.7218;0.6388;0.5523
2017-01-03 16:00:00;0.4569;0.6888;0.3601;0.4079;0.6254;0.627;0.4652;0.6919;0.6667;0.474;0.6494;0.6373;0.6562;0.5344;0.6362;0.6366;0.5759;0.6139;0.6181;0.5839;0.4857;0.472;0.6202;0.6264;0.7167;0.6262;0.566
2017-01-03 17:00:00;0.5327;0.6064;0.4303;0.2851;0.5499;0.5831;0.3954;0.6295;0.6413;0.4062;0.6123;0.5806;0.608;0.4958;0.5611;0.5729;0.5171;0.5569;0.5305;0.5183;0.4774;0.457;0.6124;0.611;0.6146;0.5483;0.5644
2017-01-03 18:00:00;0.4536;0.503;0.4136;0.2978;0.4813;0.4813;0.376;0.5514;0.5767;0.3813;0.5196;0.5052;0.5516;0.4445;0.4725;0.4244;0.4346;0.5085;0.4068;0.4576;0.4495;0.4184;0.5502;0.528;0.4777;0.4942;0.4767
2017-01-03 19:00:00;0.5061;0.3331;0.3964;0.2244;0.376;0.3126;0.4217;0.4199;0.4732;0.3013;0.4324;0.4532;0.4964;0.3284;0.3216;0.3005;0.3261;0.4518;0.2975;0.2816;0.4436;0.3632;0.4706;0.4906;0.3463;0.4709;0.3143
2017-01-03 20:00:00;0.4447;0.1937;0.3439;0.1408;0.2398;0.1746;0.3473;0.2823;0.3403;0.187;0.2975;0.3151;0.3689;0.2048;0.1636;0.1645;0.2018;0.3378;0.1821;0.1465;0.3954;0.2478;0.3662;0.3688;0.202;0.33;0.1911
2017-01-03 21:00:00;0.3131;0.0;0.2146;0.0815;0.074;0.0;0.2816;0.1146;0.1708;0.0765;0.1334;0.1654;0.1914;0.1059;0.0;0.005;0.0592;0.2139;0.0942;0.0;0.2526;0.1453;0.2242;0.2204;0.0;0.1926;0.0957
2017-01-03 22:00:00;0.1641;0.0;0.0982;0.0;0.0;0.0;0.0;0.0;0.0083;0.0;0.0002;0.0739;0.0631;0.0011;0.0;0.0;0.0;0.0904;0.0;0.0;0.1277;0.0337;0.1261;0.0892;0.0;0.0253;0.0
2017-01-03 23:00:00;0.0066;0.0;0.0006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-04 09:00:00;0.0;0.0264;0.0;0.0;0.0134;0.006;0.0009;0.0321;0.0005;0.0003;0.0126;0.0;0.0;0.0;0.0189;0.0196;0.0036;0.0014;0.0316;0.0175;0.0;0.0;0.0029;0.0049;0.0263;0.0035;0.0001
2017-01-04 10:00:00;0.0;0.1558;0.0001;0.0046;0.132;0.0903;0.0709;0.1612;0.0575;0.0447;0.1282;0.042;0.0224;0.0216;0.1389;0.1529;0.097;0.077;0.1814;0.1372;0.0003;0.0;0.0917;0.092;0.1615;0.0758;0.0584
2017-01-04 11:00:00;0.0136;0.2835;0.0281;0.0812;0.3039;0.2218;0.207;0.3499;0.1853;0.1611;0.3018;0.1787;0.154;0.1257;0.3046;0.3164;0.2689;0.2359;0.3458;0.3044;0.0493;0.0232;0.2554;0.2555;0.3066;0.1922;0.2182
2017-01-04 12:00:00;0.101;0.4079;0.1235;0.2172;0.4513;0.3637;0.3501;0.4888;0.307;0.2896;0.4685;0.3458;0.3135;0.2524;0.4297;0.459;0.4077;0.4108;0.4911;0.4324;0.1875;0.1108;0.386;0.4276;0.4584;0.3347;0.3627
2017-01-04 13:00:00;0.2266;0.5732;0.2414;0.3199;0.5829;0.5454;0.3134;0.6237;0.4022;0.381;0.6131;0.4771;0.4392;0.378;0.5621;0.6068;0.5246;0.561;0.6075;0.5371;0.3528;0.2454;0.4588;0.5678;0.5629;0.4915;0.4981
2017-01-04 14:00:00;0.3;0.5996;0.3342;0.3674;0.6182;0.6011;0.4017;0.6702;0.486;0.417;0.6902;0.5648;0.5319;0.419;0.6327;0.6426;0.5652;0.6229;0.6783;0.607;0.4382;0.3267;0.4961;0.6502;0.6244;0.5795;0.5463
2017-01-04 15:00:00;0.3421;0.6122;0.4286;0.4264;0.63;0.6137;0.4235;0.6579;0.5313;0.4881;0.6988;0.6587;0.5951;0.46;0.6366;0.6161;0.5853;0.6306;0.6965;0.6638;0.5816;0.3733;0.5008;0.6584;0.6654;0.689;0.5833
2017-01-04 16:00:00;0.4259;0.6089;0.4954;0.4814;0.6312;0.6127;0.4763;0.6452;0.5316;0.5158;0.7089;0.6619;0.582;0.4973;0.5584;0.5972;0.576;0.6261;0.679;0.5833;0.6185;0.4203;0.5073;0.6922;0.6475;0.7104;0.5808
2017-01-04 17:00:00;0.4808;0.5608;0.4638;0.4798;0.5921;0.5554;0.4016;0.5868;0.5023;0.506;0.6399;0.6089;0.5639;0.4912;0.5126;0.5342;0.5343;0.5403;0.6277;0.5371;0.554;0.4837;0.4271;0.6019;0.5956;0.6759;0.5328
2017-01-04 18:00:00;0.4727;0.4129;0.4493;0.3136;0.5184;0.466;0.3656;0.4877;0.4672;0.4588;0.5749;0.5601;0.5296;0.47;0.4213;0.4442;0.4713;0.4839;0.5405;0.4446;0.5101;0.458;0.3632;0.5264;0.4673;0.5521;0.4709
2017-01-04 19:00:00;0.4815;0.2862;0.3879;0.3305;0.3881;0.3443;0.2267;0.3706;0.3096;0.3391;0.4279;0.4282;0.4442;0.3792;0.3015;0.3124;0.3546;0.4109;0.447;0.3091;0.4552;0.3488;0.3598;0.365;0.3246;0.4115;0.3933
2017-01-04 20:00:00;0.4115;0.1384;0.3251;0.2248;0.2516;0.1635;0.1304;0.2768;0.2145;0.2251;0.3058;0.3038;0.3281;0.2746;0.1344;0.1423;0.2212;0.3337;0.2934;0.1608;0.4143;0.2756;0.2644;0.2423;0.1756;0.3119;0.2512
2017-01-04 21:00:00;0.2967;0.0;0.243;0.0877;0.0811;0.0;0.0729;0.1201;0.1218;0.0868;0.1425;0.167;0.1943;0.1361;0.0;0.006;0.0729;0.2204;0.1481;0.0;0.2747;0.1649;0.186;0.1729;0.0;0.1753;0.1085
2017-01-04 22:00:00;0.1756;0.0;0.1002;0.0;0.0;0.0;0.0;0.0;0.0047;0.0;0.0002;0.076;0.0577;0.0015;0.0;0.0;0.0;0.0872;0.0;0.0;0.1446;0.0342;0.1076;0.0773;0.0;0.022;0.0
2017-01-04 23:00:00;0.005;0.0;0.0005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-05 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
