,node0,node1,transfer_capacity,efficiency,name,length,carrier
17,DF,GO,8588.966473027605,0.9988204569728579,"LT 230 kV Brasília Sul - Pirineus C1_LT 500 kV Luziâna - Samambaia C1_LT 500 kV Serra da Mesa - Samambaia C3_LT 230 kV Brasilia Sul - Águas Lindas C1_LT 345 kV Bandeirantes - Samambaia C2_LT 345 kV UHE Corumbá - Brasilia Sul C1_LT 500 kV Serra da Mesa - Samambaia C2_LT 500 kV Serra da Mesa - Samambaia C1_LT 500 kV Luziânia - Brasília Leste, C2_LT 500 kV Luziânia - Brasília Leste, C1_LT 345 kV Pirineus - Samambaia, C1",145.46460307454547,ac
18,DF,MG,2187.8536516659506,0.9994035315849366,LT 500 kV Samambaia - Emborcação C1_LT 500 kV Samambaia - Itumbiara C1,291.88707015,ac
19,ES,MG,4265.548871970521,0.9985533458936904,"LT 345 kV Padre Fialho - Vitória C1_LT 230 kV Aimores - Mascarenhas C2_LT 230 kV Aimores - Mascarenhas C1_LT 500 kV Mutum - Rio Novo do Sul, C1_LT 500 kV Mutum - Viana 2, C1_LT 500 kV Mesquita - João Neiva 2, C1",122.70725599166667,ac
20,ES,RJ,1041.637123558159,0.9987471782922422,"LT 345 kV Campos dos Goytacazes - Rio Novo do Sul, C1_LT 345 kV Campos dos Goytacazes - Rio Novo do Sul, C2",123.920156605,ac
21,GO,MG,15846.95217706423,0.9987494834841846,"LT 500 kV São Simão - UHE São Simão C1_LT 500 kV São Simão - UHE São Simão C2_LT 500 kV São Simão - UHE São Simão C3_LT 500 kV São Simão - UHE São Simão C4_LT 500 kV São Simão - UHE São Simão C5_LT 500 kV São Simão - UHE São Simão C6_LT 230 kV Itumbiara - Cachoeira Dourada C1_LT 230 kV Itumbiara - Rio Verde C1_LT 230 kV Itumbiara - Rio Verde C2_LT 345 kV Itumbiara - Bandeirantes C1_LT 345 kV Itumbiara - Bandeirantes C2_LT 345 kV UHE Corumbá - Itumbiara C1_LT 500 kV São Simão - Itaguaçu C1_LT 500 kV Rio Verde Norte - Itumbiara C1_LT 230 kV Paranaíba - Itumbiara, C1_LT 500 kV Luziânia - Paracatu 4 C1_LT 500 kV Luziânia - Pirapora 2 C1_LT 500 kV Marimbondo 2 - Rio Verde Norte, C2_LT 500 kV Marimbondo 2 - Rio Verde Norte, C1_LT 230 kV Itumbiara - Paranaíba, C2",114.61298637,ac
22,GO,MS,462.94983269251503,0.997181151157545,"LT 230 kV Chapadão - Jataí, C1_LT 230 kV Chapadão - Jataí, C2",138.08768945499997,ac
23,GO,MT,3976.2052265376983,0.9982923413712408,"LT 500 kV Ribeirãozinho - Rio Verde Norte C1_LT 500 kV Ribeirãozinho - Rio Verde Norte C2_LT 230 kV Rio Verde - Rondonópolis C1_LT 230 kV Rio Verde - Barra do Peixe C1_LT 230 kV Rio Verde - Barra do Peixe C2_LT 500 kV Ribeirãozinho - Rio Verde Norte, C3",273.6495628033333,ac
24,GO,TO,3513.2553938451833,0.9988479364780887,"LT 500 kV Gurupi - UHE Serra da Mesa, C2_LT 500 kV Gurupi - UHE Serra da Mesa C1_LT 230 kV UHE Cana Brava - UHE São Salvador C1_LT 500 kV Peixe 2 - Serra da Mesa 2 C1",197.07477651,ac
25,MA,PA,4375.707303331901,0.9994035315849366,LT 500 kV Açailândia - Marabá C2_LT 500 kV Açailândia - Marabá C1_LT 500 kV Imperatriz - Marabá C1_LT 500 kV Imperatriz - Marabá C2,209.68495215000002,ac
26,MA,PI,6627.008710896163,0.9982923413712408,"LT 230 kV UHE Boa Esperança - Boa Esperança C1_LT 230 kV Teresina - Coelho Neto C1_LT 230 kV Balsas - Ribeiro Gonçalves C1_LT 500 kV Teresina II - Presidente Dutra C1_LT 230 kV Boa Esperança - Teresina C2_LT 230 kV Boa Esperança - Teresina C1_LT 500 kV Teresina II - Presidente Dutra C2_LT 500 kV São João do Piauí - Boa Esperança C1_LT 500 kV Bacabeira - Parnaíba III, C2_LT 500 kV Bacabeira - Parnaíba III, C1",187.19310814099998,ac
