id_subsistema,id_estado,nom_tipousina,din_instante,FC
N,MA,Eólica,2023-01-01 00:00:00,0.4971173708920187
N,MA,Eólica,2023-01-01 01:00:00,0.5139718309859154
N,MA,Eólica,2023-01-01 02:00:00,0.6235352112676056
N,MA,Eólica,2023-01-01 03:00:00,0.4529178403755868
N,MA,Eólica,2023-01-01 04:00:00,0.1084671361502347
N,MA,Eólica,2023-01-01 05:00:00,0.025640845070422504
N,MA,Eólica,2023-01-01 06:00:00,0.0845422535211267
N,MA,Eólica,2023-01-01 07:00:00,0.1239014084507042
N,MA,Eólica,2023-01-01 08:00:00,0.2769201877934272
N,MA,Eólica,2023-01-01 09:00:00,0.5611220657276995
N,MA,Eólica,2023-01-01 10:00:00,0.6452230046948356
N,MA,Eólica,2023-01-01 11:00:00,0.6309483568075117
N,MA,Eólica,2023-01-01 12:00:00,0.8145164319248825
N,MA,Eólica,2023-01-01 13:00:00,0.8925845070422534
N,MA,Eólica,2023-01-01 14:00:00,0.8406760563380281
N,MA,Eólica,2023-01-01 15:00:00,0.8146830985915492
N,MA,Eólica,2023-01-01 16:00:00,0.7888403755868545
N,MA,Eólica,2023-01-01 17:00:00,0.5817981220657276
N,MA,Eólica,2023-01-01 18:00:00,0.1485117370892018
N,MA,Eólica,2023-01-01 19:00:00,0.0160727699530516
N,MA,Eólica,2023-01-01 20:00:00,0.2026361502347417
N,MA,Eólica,2023-01-01 21:00:00,0.5788920187793427
N,MA,Eólica,2023-01-01 22:00:00,0.6638802816901408
N,MA,Eólica,2023-01-01 23:00:00,0.6916784037558685
N,MA,Eólica,2023-01-02 00:00:00,0.733056338028169
N,MA,Eólica,2023-01-02 01:00:00,0.6286056338028169
N,MA,Eólica,2023-01-02 02:00:00,0.5346455399061032
N,MA,Eólica,2023-01-02 03:00:00,0.4866901408450704
N,MA,Eólica,2023-01-02 04:00:00,0.4534929577464788
N,MA,Eólica,2023-01-02 05:00:00,0.3887183098591549
N,MA,Eólica,2023-01-02 06:00:00,0.2815305164319248
N,MA,Eólica,2023-01-02 07:00:00,0.266356807511737
N,MA,Eólica,2023-01-02 08:00:00,0.2820469483568075
N,MA,Eólica,2023-01-02 09:00:00,0.3316173708920187
N,MA,Eólica,2023-01-02 10:00:00,0.31726291079812197
N,MA,Eólica,2023-01-02 11:00:00,0.31003755868544597
N,MA,Eólica,2023-01-02 12:00:00,0.4299577464788732
N,MA,Eólica,2023-01-02 13:00:00,0.3727981220657276
N,MA,Eólica,2023-01-02 14:00:00,0.3189413145539906
N,MA,Eólica,2023-01-02 15:00:00,0.3524295774647887
N,MA,Eólica,2023-01-02 16:00:00,0.3354272300469483
N,MA,Eólica,2023-01-02 17:00:00,0.4136643192488262
N,MA,Eólica,2023-01-02 18:00:00,0.5542910798122065
N,MA,Eólica,2023-01-02 19:00:00,0.6131924882629107
N,MA,Eólica,2023-01-02 20:00:00,0.7122089201877934
N,MA,Eólica,2023-01-02 21:00:00,0.8118873239436619
N,MA,Eólica,2023-01-02 22:00:00,0.8684460093896713
N,MA,Eólica,2023-01-02 23:00:00,0.8854812206572769
N,MA,Eólica,2023-01-03 00:00:00,0.8628262910798122
N,MA,Eólica,2023-01-03 01:00:00,0.8153638497652583
N,MA,Eólica,2023-01-03 02:00:00,0.7172676056338028
N,MA,Eólica,2023-01-03 03:00:00,0.7754953051643192
N,MA,Eólica,2023-01-03 04:00:00,0.7353615023474178
N,MA,Eólica,2023-01-03 05:00:00,0.6090492957746478
N,MA,Eólica,2023-01-03 06:00:00,0.4768873239436619
N,MA,Eólica,2023-01-03 07:00:00,0.5001737089201878
N,MA,Eólica,2023-01-03 08:00:00,0.5673732394366197
N,MA,Eólica,2023-01-03 09:00:00,0.4622676056338028
N,MA,Eólica,2023-01-03 10:00:00,0.39332394366197176
N,MA,Eólica,2023-01-03 11:00:00,0.2944624413145539
N,MA,Eólica,2023-01-03 12:00:00,0.5959061032863849
N,MA,Eólica,2023-01-03 13:00:00,0.6075234741784037
N,MA,Eólica,2023-01-03 14:00:00,0.5001408450704224
N,MA,Eólica,2023-01-03 15:00:00,0.4976291079812206
N,MA,Eólica,2023-01-03 16:00:00,0.4630352112676056
N,MA,Eólica,2023-01-03 17:00:00,0.699037558685446
N,MA,Eólica,2023-01-03 18:00:00,0.8508356807511737
N,MA,Eólica,2023-01-03 19:00:00,0.8697323943661971
N,MA,Eólica,2023-01-03 20:00:00,0.8307558685446009
N,MA,Eólica,2023-01-03 21:00:00,0.9036807511737088
N,MA,Eólica,2023-01-03 22:00:00,0.9163474178403757
N,MA,Eólica,2023-01-03 23:00:00,0.9100774647887323
N,MA,Eólica,2023-01-04 00:00:00,0.9135234741784036
N,MA,Eólica,2023-01-04 01:00:00,0.8267840375586853
N,MA,Eólica,2023-01-04 02:00:00,0.2731995305164319
N,MA,Eólica,2023-01-04 03:00:00,0.0945492957746478
N,MA,Eólica,2023-01-04 04:00:00,0.104018779342723
N,MA,Eólica,2023-01-04 05:00:00,0.30821126760563383
N,MA,Eólica,2023-01-04 06:00:00,0.5273896713615023
N,MA,Eólica,2023-01-04 07:00:00,0.3508450704225352
N,MA,Eólica,2023-01-04 08:00:00,0.1615234741784037
N,MA,Eólica,2023-01-04 09:00:00,0.511669014084507
N,MA,Eólica,2023-01-04 10:00:00,0.5189225352112676
N,MA,Eólica,2023-01-04 11:00:00,0.4659647887323942
N,MA,Eólica,2023-01-04 12:00:00,0.6531549295774647
N,MA,Eólica,2023-01-04 13:00:00,0.6889718309859154
N,MA,Eólica,2023-01-04 14:00:00,0.7161103286384974
N,MA,Eólica,2023-01-04 15:00:00,0.742225352112676
N,MA,Eólica,2023-01-04 16:00:00,0.768781690140845
N,MA,Eólica,2023-01-04 17:00:00,0.7201032863849764
N,MA,Eólica,2023-01-04 18:00:00,0.7762206572769953
N,MA,Eólica,2023-01-04 19:00:00,0.8501971830985915
N,MA,Eólica,2023-01-04 20:00:00,0.8912464788732394
N,MA,Eólica,2023-01-04 21:00:00,0.9135211267605632
N,MA,Eólica,2023-01-04 22:00:00,0.9174460093896712
N,MA,Eólica,2023-01-04 23:00:00,0.9120868544600939
N,MA,Eólica,2023-01-05 00:00:00,0.9084178403755868
N,MA,Eólica,2023-01-05 01:00:00,0.9028098591549296
N,MA,Eólica,2023-01-05 02:00:00,0.8962769953051642
N,MA,Eólica,2023-01-05 03:00:00,0.8654061032863849
N,MA,Eólica,2023-01-05 04:00:00,0.814281690140845
N,MA,Eólica,2023-01-05 05:00:00,0.7168309859154929
N,MA,Eólica,2023-01-05 06:00:00,0.2214483568075117
N,MA,Eólica,2023-01-05 07:00:00,0.32242723004694823
N,MA,Eólica,2023-01-05 08:00:00,0.43132159624413147
N,MA,Eólica,2023-01-05 09:00:00,0.845356807511737
N,MA,Eólica,2023-01-05 10:00:00,0.8522394366197183
N,MA,Eólica,2023-01-05 11:00:00,0.8507934272300469
N,MA,Eólica,2023-01-05 12:00:00,0.8281079812206571
N,MA,Eólica,2023-01-05 13:00:00,0.8356784037558685
N,MA,Eólica,2023-01-05 14:00:00,0.8370774647887324
N,MA,Eólica,2023-01-05 15:00:00,0.838699530516432
N,MA,Eólica,2023-01-05 16:00:00,0.8285892018779341
N,MA,Eólica,2023-01-05 17:00:00,0.8515469483568076
N,MA,Eólica,2023-01-05 18:00:00,0.8094882629107981
N,MA,Eólica,2023-01-05 19:00:00,0.801262910798122
N,MA,Eólica,2023-01-05 20:00:00,0.8025469483568075
N,MA,Eólica,2023-01-05 21:00:00,0.8448169014084507
N,MA,Eólica,2023-01-05 22:00:00,0.8244178403755869
N,MA,Eólica,2023-01-05 23:00:00,0.7663896713615023
N,MA,Eólica,2023-01-06 00:00:00,0.8157464788732394
N,MA,Eólica,2023-01-06 01:00:00,0.8320352112676056
N,MA,Eólica,2023-01-06 02:00:00,0.7201995305164319
N,MA,Eólica,2023-01-06 03:00:00,0.7551408450704225
N,MA,Eólica,2023-01-06 04:00:00,0.7350352112676056
N,MA,Eólica,2023-01-06 05:00:00,0.71
N,MA,Eólica,2023-01-06 06:00:00,0.6248215962441314
N,MA,Eólica,2023-01-06 07:00:00,0.4083873239436619
N,MA,Eólica,2023-01-06 08:00:00,0.5594647887323942
N,MA,Eólica,2023-01-06 09:00:00,0.6483145539906103
N,MA,Eólica,2023-01-06 10:00:00,0.569706572769953
N,MA,Eólica,2023-01-06 11:00:00,0.6034366197183098
N,MA,Eólica,2023-01-06 12:00:00,0.5541643192488263
N,MA,Eólica,2023-01-06 13:00:00,0.4849014084507042
N,MA,Eólica,2023-01-06 14:00:00,0.3321220657276995
N,MA,Eólica,2023-01-06 15:00:00,0.2612417840375586
N,MA,Eólica,2023-01-06 16:00:00,0.1768450704225352
N,MA,Eólica,2023-01-06 17:00:00,0.1476971830985915
N,MA,Eólica,2023-01-06 18:00:00,0.2070469483568075
N,MA,Eólica,2023-01-06 19:00:00,0.2657347417840375
N,MA,Eólica,2023-01-06 20:00:00,0.3811643192488262
N,MA,Eólica,2023-01-06 21:00:00,0.4737323943661971
N,MA,Eólica,2023-01-06 22:00:00,0.55537558685446
N,MA,Eólica,2023-01-06 23:00:00,0.4931596244131455
N,MA,Eólica,2023-01-07 00:00:00,0.5264976525821596
N,MA,Eólica,2023-01-07 01:00:00,0.4753333333333332
N,MA,Eólica,2023-01-07 02:00:00,0.4741784037558685
N,MA,Eólica,2023-01-07 03:00:00,0.4741784037558685
N,MA,Eólica,2023-01-07 04:00:00,0.4570070422535211
N,MA,Eólica,2023-01-07 05:00:00,0.4671032863849765
N,MA,Eólica,2023-01-07 06:00:00,0.3848239436619718
N,MA,Eólica,2023-01-07 07:00:00,0.2450469483568075
N,MA,Eólica,2023-01-07 08:00:00,0.2949483568075117
N,MA,Eólica,2023-01-07 09:00:00,0.4365469483568075
N,MA,Eólica,2023-01-07 10:00:00,0.6053685446009389
N,MA,Eólica,2023-01-07 11:00:00,0.7683098591549296
N,MA,Eólica,2023-01-07 12:00:00,0.786093896713615
N,MA,Eólica,2023-01-07 13:00:00,0.6493497652582159
N,MA,Eólica,2023-01-07 14:00:00,0.5962089201877934
N,MA,Eólica,2023-01-07 15:00:00,0.6362957746478873
N,MA,Eólica,2023-01-07 16:00:00,0.6917699530516431
N,MA,Eólica,2023-01-07 17:00:00,0.5712957746478873
N,MA,Eólica,2023-01-07 18:00:00,0.5520539906103286
N,MA,Eólica,2023-01-07 19:00:00,0.6790845070422535
N,MA,Eólica,2023-01-07 20:00:00,0.7260281690140845
N,MA,Eólica,2023-01-07 21:00:00,0.6770211267605633
N,MA,Eólica,2023-01-07 22:00:00,0.5907276995305164
N,MA,Eólica,2023-01-07 23:00:00,0.4618098591549295
N,MA,Eólica,2023-01-08 00:00:00,0.4766384976525821
N,MA,Eólica,2023-01-08 01:00:00,0.4707042253521126
N,MA,Eólica,2023-01-08 02:00:00,0.4816525821596244
N,MA,Eólica,2023-01-08 03:00:00,0.5784178403755867
N,MA,Eólica,2023-01-08 04:00:00,0.6246150234741784
N,MA,Eólica,2023-01-08 05:00:00,0.6342347417840375
N,MA,Eólica,2023-01-08 06:00:00,0.5146244131455399
N,MA,Eólica,2023-01-08 07:00:00,0.3057699530516432
N,MA,Eólica,2023-01-08 08:00:00,0.2971361502347417
N,MA,Eólica,2023-01-08 09:00:00,0.5034272300469483
N,MA,Eólica,2023-01-08 10:00:00,0.7727723004694835
N,MA,Eólica,2023-01-08 11:00:00,0.6912676056338029
N,MA,Eólica,2023-01-08 12:00:00,0.6084812206572769
N,MA,Eólica,2023-01-08 13:00:00,0.5029624413145539
N,MA,Eólica,2023-01-08 14:00:00,0.4098286384976525
N,MA,Eólica,2023-01-08 15:00:00,0.5461737089201877
N,MA,Eólica,2023-01-08 16:00:00,0.6180704225352112
N,MA,Eólica,2023-01-08 17:00:00,0.6261830985915492
N,MA,Eólica,2023-01-08 18:00:00,0.6467605633802817
N,MA,Eólica,2023-01-08 19:00:00,0.6394436619718309
N,MA,Eólica,2023-01-08 20:00:00,0.6947347417840375
N,MA,Eólica,2023-01-08 21:00:00,0.6527840375586855
N,MA,Eólica,2023-01-08 22:00:00,0.6535962441314553
N,MA,Eólica,2023-01-08 23:00:00,0.6465469483568075
N,MA,Eólica,2023-01-09 00:00:00,0.642037558685446
N,MA,Eólica,2023-01-09 01:00:00,0.6557511737089201
N,MA,Eólica,2023-01-09 02:00:00,0.5601455399061032
N,MA,Eólica,2023-01-09 03:00:00,0.5604225352112676
N,MA,Eólica,2023-01-09 04:00:00,0.6143028169014084
N,MA,Eólica,2023-01-09 05:00:00,0.5954859154929577
N,MA,Eólica,2023-01-09 06:00:00,0.6615915492957746
N,MA,Eólica,2023-01-09 07:00:00,0.6322582159624413
N,MA,Eólica,2023-01-09 08:00:00,0.5904953051643193
N,MA,Eólica,2023-01-09 09:00:00,0.5977605633802816
N,MA,Eólica,2023-01-09 10:00:00,0.59437558685446
N,MA,Eólica,2023-01-09 11:00:00,0.679150234741784
N,MA,Eólica,2023-01-09 12:00:00,0.7119178403755868
N,MA,Eólica,2023-01-09 13:00:00,0.7559154929577464
N,MA,Eólica,2023-01-09 14:00:00,0.64737558685446
N,MA,Eólica,2023-01-09 15:00:00,0.6006079812206572
N,MA,Eólica,2023-01-09 16:00:00,0.6407981220657276
N,MA,Eólica,2023-01-09 17:00:00,0.5394154929577464
N,MA,Eólica,2023-01-09 18:00:00,0.5799061032863849
N,MA,Eólica,2023-01-09 19:00:00,0.5575023474178403
N,MA,Eólica,2023-01-09 20:00:00,0.559582159624413
N,MA,Eólica,2023-01-09 21:00:00,0.7174647887323944
N,MA,Eólica,2023-01-09 22:00:00,0.771112676056338
N,MA,Eólica,2023-01-09 23:00:00,0.7588732394366197
N,MA,Eólica,2023-01-10 00:00:00,0.8111032863849766
N,MA,Eólica,2023-01-10 01:00:00,0.8501220657276995
N,MA,Eólica,2023-01-10 02:00:00,0.838469483568075
N,MA,Eólica,2023-01-10 03:00:00,0.8346525821596243
N,MA,Eólica,2023-01-10 04:00:00,0.7924647887323943
N,MA,Eólica,2023-01-10 05:00:00,0.5539671361502347
N,MA,Eólica,2023-01-10 06:00:00,0.5845704225352112
N,MA,Eólica,2023-01-10 07:00:00,0.5551408450704225
N,MA,Eólica,2023-01-10 08:00:00,0.5745305164319248
N,MA,Eólica,2023-01-10 09:00:00,0.731631455399061
N,MA,Eólica,2023-01-10 10:00:00,0.7427323943661971
N,MA,Eólica,2023-01-10 11:00:00,0.6815774647887322
N,MA,Eólica,2023-01-10 12:00:00,0.599394366197183
N,MA,Eólica,2023-01-10 13:00:00,0.6614600938967136
N,MA,Eólica,2023-01-10 14:00:00,0.8018544600938966
N,MA,Eólica,2023-01-10 15:00:00,0.8395070422535211
N,MA,Eólica,2023-01-10 16:00:00,0.8943708920187793
N,MA,Eólica,2023-01-10 17:00:00,0.9050680751173706
N,MA,Eólica,2023-01-10 18:00:00,0.9159366197183098
N,MA,Eólica,2023-01-10 19:00:00,0.9274225352112676
N,MA,Eólica,2023-01-10 20:00:00,0.9155962441314552
N,MA,Eólica,2023-01-10 21:00:00,0.903661971830986
N,MA,Eólica,2023-01-10 22:00:00,0.8759037558685446
N,MA,Eólica,2023-01-10 23:00:00,0.8974788732394366
N,MA,Eólica,2023-01-11 00:00:00,0.9006173708920187
N,MA,Eólica,2023-01-11 01:00:00,0.8620328638497651
N,MA,Eólica,2023-01-11 02:00:00,0.8643075117370892
N,MA,Eólica,2023-01-11 03:00:00,0.8214037558685446
N,MA,Eólica,2023-01-11 04:00:00,0.7275211267605634
N,MA,Eólica,2023-01-11 05:00:00,0.6205328638497652
N,MA,Eólica,2023-01-11 06:00:00,0.3306525821596244
N,MA,Eólica,2023-01-11 07:00:00,0.0481291079812206
N,MA,Eólica,2023-01-11 08:00:00,0.0918145539906103
N,MA,Eólica,2023-01-11 09:00:00,0.2039530516431924
N,MA,Eólica,2023-01-11 10:00:00,0.1939929577464788
N,MA,Eólica,2023-01-11 11:00:00,0.2884389671361502
N,MA,Eólica,2023-01-11 12:00:00,0.5914413145539906
N,MA,Eólica,2023-01-11 13:00:00,0.5937323943661971
N,MA,Eólica,2023-01-11 14:00:00,0.5824788732394366
N,MA,Eólica,2023-01-11 15:00:00,0.4888732394366197
N,MA,Eólica,2023-01-11 16:00:00,0.4692300469483568
N,MA,Eólica,2023-01-11 17:00:00,0.5929906103286384
N,MA,Eólica,2023-01-11 18:00:00,0.6045023474178403
N,MA,Eólica,2023-01-11 19:00:00,0.7598638497652582
N,MA,Eólica,2023-01-11 20:00:00,0.8317511737089202
N,MA,Eólica,2023-01-11 21:00:00,0.7603943661971831
N,MA,Eólica,2023-01-11 22:00:00,0.6932629107981221
N,MA,Eólica,2023-01-11 23:00:00,0.6281971830985915
N,MA,Eólica,2023-01-12 00:00:00,0.6182863849765258
N,MA,Eólica,2023-01-12 01:00:00,0.5360422535211267
N,MA,Eólica,2023-01-12 02:00:00,0.6090328638497652
N,MA,Eólica,2023-01-12 03:00:00,0.6237417840375586
N,MA,Eólica,2023-01-12 04:00:00,0.4347136150234741
N,MA,Eólica,2023-01-12 05:00:00,0.4867230046948356
N,MA,Eólica,2023-01-12 06:00:00,0.507762910798122
N,MA,Eólica,2023-01-12 07:00:00,0.5055962441314553
N,MA,Eólica,2023-01-12 08:00:00,0.40852582159624407
N,MA,Eólica,2023-01-12 09:00:00,0.4174953051643192
N,MA,Eólica,2023-01-12 10:00:00,0.5164882629107981
N,MA,Eólica,2023-01-12 11:00:00,0.4334084507042253
N,MA,Eólica,2023-01-12 12:00:00,0.5843051643192488
N,MA,Eólica,2023-01-12 13:00:00,0.5215774647887323
N,MA,Eólica,2023-01-12 14:00:00,0.5149342723004694
N,MA,Eólica,2023-01-12 15:00:00,0.6008215962441315
N,MA,Eólica,2023-01-12 16:00:00,0.6375211267605633
N,MA,Eólica,2023-01-12 17:00:00,0.5856995305164319
N,MA,Eólica,2023-01-12 18:00:00,0.5856995305164319
N,MA,Eólica,2023-01-12 19:00:00,0.5856995305164319
N,MA,Eólica,2023-01-12 20:00:00,0.5856995305164319
N,MA,Eólica,2023-01-12 21:00:00,0.5856995305164319
N,MA,Eólica,2023-01-12 22:00:00,0.5856995305164319
N,MA,Eólica,2023-01-12 23:00:00,0.5856995305164319
N,MA,Eólica,2023-01-13 00:00:00,0.6359436619718309
N,MA,Eólica,2023-01-13 01:00:00,0.7525164319248826
N,MA,Eólica,2023-01-13 02:00:00,0.6908708920187793
N,MA,Eólica,2023-01-13 03:00:00,0.7198450704225352
N,MA,Eólica,2023-01-13 04:00:00,0.814037558685446
N,MA,Eólica,2023-01-13 05:00:00,0.8422746478873239
N,MA,Eólica,2023-01-13 06:00:00,0.8738802816901408
N,MA,Eólica,2023-01-13 07:00:00,0.713556338028169
N,MA,Eólica,2023-01-13 08:00:00,0.48160328638497646
N,MA,Eólica,2023-01-13 09:00:00,0.4118967136150234
N,MA,Eólica,2023-01-13 10:00:00,0.614206572769953
N,MA,Eólica,2023-01-13 11:00:00,0.784969483568075
N,MA,Eólica,2023-01-13 12:00:00,0.7780962441314553
N,MA,Eólica,2023-01-13 13:00:00,0.6094436619718309
N,MA,Eólica,2023-01-13 14:00:00,0.4605845070422535
N,MA,Eólica,2023-01-13 15:00:00,0.6232159624413145
N,MA,Eólica,2023-01-13 16:00:00,0.7753521126760564
N,MA,Eólica,2023-01-13 17:00:00,0.8290469483568075
N,MA,Eólica,2023-01-13 18:00:00,0.8223661971830984
N,MA,Eólica,2023-01-13 19:00:00,0.8624436619718309
N,MA,Eólica,2023-01-13 20:00:00,0.9099342723004694
N,MA,Eólica,2023-01-13 21:00:00,0.907387323943662
N,MA,Eólica,2023-01-13 22:00:00,0.7991596244131455
N,MA,Eólica,2023-01-13 23:00:00,0.7519999999999999
N,MA,Eólica,2023-01-14 00:00:00,0.6643169014084507
N,MA,Eólica,2023-01-14 01:00:00,0.5969929577464788
N,MA,Eólica,2023-01-14 02:00:00,0.6142206572769953
N,MA,Eólica,2023-01-14 03:00:00,0.6042535211267606
N,MA,Eólica,2023-01-14 04:00:00,0.7074553990610328
N,MA,Eólica,2023-01-14 05:00:00,0.6242159624413145
N,MA,Eólica,2023-01-14 06:00:00,0.17318309859154923
N,MA,Eólica,2023-01-14 07:00:00,0.0815586854460093
N,MA,Eólica,2023-01-14 08:00:00,0.3219976525821596
N,MA,Eólica,2023-01-14 09:00:00,0.5154812206572769
N,MA,Eólica,2023-01-14 10:00:00,0.7280258215962441
N,MA,Eólica,2023-01-14 11:00:00,0.6712464788732394
N,MA,Eólica,2023-01-14 12:00:00,0.6345281690140845
N,MA,Eólica,2023-01-14 13:00:00,0.5497347417840375
N,MA,Eólica,2023-01-14 14:00:00,0.5544366197183098
N,MA,Eólica,2023-01-14 15:00:00,0.7324553990610329
N,MA,Eólica,2023-01-14 16:00:00,0.7408779342723004
N,MA,Eólica,2023-01-14 17:00:00,0.5862910798122065
N,MA,Eólica,2023-01-14 18:00:00,0.6559577464788732
N,MA,Eólica,2023-01-14 19:00:00,0.5919366197183098
N,MA,Eólica,2023-01-14 20:00:00,0.5600023474178403
N,MA,Eólica,2023-01-14 21:00:00,0.530037558685446
N,MA,Eólica,2023-01-14 22:00:00,0.8165211267605633
N,MA,Eólica,2023-01-14 23:00:00,0.8378122065727699
N,MA,Eólica,2023-01-15 00:00:00,0.7336901408450704
N,MA,Eólica,2023-01-15 01:00:00,0.671894366197183
N,MA,Eólica,2023-01-15 02:00:00,0.6818169014084507
N,MA,Eólica,2023-01-15 03:00:00,0.7153990610328639
N,MA,Eólica,2023-01-15 04:00:00,0.5085962441314553
N,MA,Eólica,2023-01-15 05:00:00,0.4206948356807511
N,MA,Eólica,2023-01-15 06:00:00,0.173056338028169
N,MA,Eólica,2023-01-15 07:00:00,0.2104600938967136
N,MA,Eólica,2023-01-15 08:00:00,0.1368333333333333
N,MA,Eólica,2023-01-15 09:00:00,0.37234272300469473
N,MA,Eólica,2023-01-15 10:00:00,0.3938873239436619
N,MA,Eólica,2023-01-15 11:00:00,0.463281690140845
N,MA,Eólica,2023-01-15 12:00:00,0.45247417840375576
N,MA,Eólica,2023-01-15 13:00:00,0.837018779342723
N,MA,Eólica,2023-01-15 14:00:00,0.417056338028169
N,MA,Eólica,2023-01-15 15:00:00,0.4139600938967136
N,MA,Eólica,2023-01-15 16:00:00,0.224206572769953
N,MA,Eólica,2023-01-15 17:00:00,0.17941784037558678
N,MA,Eólica,2023-01-15 18:00:00,0.0244178403755868
N,MA,Eólica,2023-01-15 19:00:00,0.0091267605633802
N,MA,Eólica,2023-01-15 20:00:00,0.0576737089201877
N,MA,Eólica,2023-01-15 21:00:00,0.0718122065727699
N,MA,Eólica,2023-01-15 22:00:00,0.0316478873239436
N,MA,Eólica,2023-01-15 23:00:00,0.0103215962441314
N,MA,Eólica,2023-01-16 00:00:00,0.0065774647887323
N,MA,Eólica,2023-01-16 01:00:00,0.0117300469483568
N,MA,Eólica,2023-01-16 02:00:00,0.0807934272300469
N,MA,Eólica,2023-01-16 03:00:00,0.1614201877934272
N,MA,Eólica,2023-01-16 04:00:00,0.0529483568075117
N,MA,Eólica,2023-01-16 05:00:00,0.0046737089201877
N,MA,Eólica,2023-01-16 06:00:00,0.003169014084507
N,MA,Eólica,2023-01-16 07:00:00,0.021147887323943602
N,MA,Eólica,2023-01-16 08:00:00,0.0
N,MA,Eólica,2023-01-16 09:00:00,0.0120657276995305
N,MA,Eólica,2023-01-16 10:00:00,0.0130070422535211
N,MA,Eólica,2023-01-16 11:00:00,0.0369859154929577
N,MA,Eólica,2023-01-16 12:00:00,0.0768615023474178
N,MA,Eólica,2023-01-16 13:00:00,0.0262394366197183
N,MA,Eólica,2023-01-16 14:00:00,0.2725093896713615
N,MA,Eólica,2023-01-16 15:00:00,0.1545093896713615
N,MA,Eólica,2023-01-16 16:00:00,0.2354530516431924
N,MA,Eólica,2023-01-16 17:00:00,0.2854436619718309
N,MA,Eólica,2023-01-16 18:00:00,0.481650234741784
N,MA,Eólica,2023-01-16 19:00:00,0.3740070422535211
N,MA,Eólica,2023-01-16 20:00:00,0.1256807511737089
N,MA,Eólica,2023-01-16 21:00:00,0.0030352112676056
N,MA,Eólica,2023-01-16 22:00:00,0.0
N,MA,Eólica,2023-01-16 23:00:00,0.0
N,MA,Eólica,2023-01-17 00:00:00,0.0
N,MA,Eólica,2023-01-17 01:00:00,0.0021291079812206
N,MA,Eólica,2023-01-17 02:00:00,0.0773215962441314
N,MA,Eólica,2023-01-17 03:00:00,0.1723849765258215
N,MA,Eólica,2023-01-17 04:00:00,0.110169014084507
N,MA,Eólica,2023-01-17 05:00:00,0.0398708920187793
N,MA,Eólica,2023-01-17 06:00:00,0.0
N,MA,Eólica,2023-01-17 07:00:00,0.0
N,MA,Eólica,2023-01-17 08:00:00,0.0080140845070422
N,MA,Eólica,2023-01-17 09:00:00,0.124631455399061
N,MA,Eólica,2023-01-17 10:00:00,0.1877323943661971
N,MA,Eólica,2023-01-17 11:00:00,0.1715704225352112
N,MA,Eólica,2023-01-17 12:00:00,0.46890375586854466
N,MA,Eólica,2023-01-17 13:00:00,0.7506525821596244
N,MA,Eólica,2023-01-17 14:00:00,0.5849014084507042
N,MA,Eólica,2023-01-17 15:00:00,0.6342723004694835
N,MA,Eólica,2023-01-17 16:00:00,0.7765586854460093
N,MA,Eólica,2023-01-17 17:00:00,0.6595985915492957
N,MA,Eólica,2023-01-17 18:00:00,0.723762910798122
N,MA,Eólica,2023-01-17 19:00:00,0.8968638497652582
N,MA,Eólica,2023-01-17 20:00:00,0.9055492957746478
N,MA,Eólica,2023-01-17 21:00:00,0.9015164319248826
N,MA,Eólica,2023-01-17 22:00:00,0.8651737089201877
N,MA,Eólica,2023-01-17 23:00:00,0.8515821596244132
N,MA,Eólica,2023-01-18 00:00:00,0.7709342723004694
N,MA,Eólica,2023-01-18 01:00:00,0.4914553990610328
N,MA,Eólica,2023-01-18 02:00:00,0.1549671361502347
N,MA,Eólica,2023-01-18 03:00:00,0.0264342723004694
N,MA,Eólica,2023-01-18 04:00:00,0.0652746478873239
N,MA,Eólica,2023-01-18 05:00:00,0.1361173708920187
N,MA,Eólica,2023-01-18 06:00:00,0.1306103286384976
N,MA,Eólica,2023-01-18 07:00:00,0.0798215962441314
N,MA,Eólica,2023-01-18 08:00:00,0.1990093896713615
N,MA,Eólica,2023-01-18 09:00:00,0.2507746478873239
N,MA,Eólica,2023-01-18 10:00:00,0.1767840375586854
N,MA,Eólica,2023-01-18 11:00:00,0.2728638497652582
N,MA,Eólica,2023-01-18 12:00:00,0.5627558685446009
N,MA,Eólica,2023-01-18 13:00:00,0.509394366197183
N,MA,Eólica,2023-01-18 14:00:00,0.3783262910798122
N,MA,Eólica,2023-01-18 15:00:00,0.6300399061032864
N,MA,Eólica,2023-01-18 16:00:00,0.5302488262910798
N,MA,Eólica,2023-01-18 17:00:00,0.5838638497652582
N,MA,Eólica,2023-01-18 18:00:00,0.5932981220657276
N,MA,Eólica,2023-01-18 19:00:00,0.5614507042253521
N,MA,Eólica,2023-01-18 20:00:00,0.39496713615023477
N,MA,Eólica,2023-01-18 21:00:00,0.0530446009389671
N,MA,Eólica,2023-01-18 22:00:00,0.0606150234741784
N,MA,Eólica,2023-01-18 23:00:00,0.0941103286384976
N,MA,Eólica,2023-01-19 00:00:00,0.0590046948356807
N,MA,Eólica,2023-01-19 01:00:00,0.2129084507042253
N,MA,Eólica,2023-01-19 02:00:00,0.21425352112676052
N,MA,Eólica,2023-01-19 03:00:00,0.2470610328638497
N,MA,Eólica,2023-01-19 04:00:00,0.1609859154929577
N,MA,Eólica,2023-01-19 05:00:00,0.0962582159624413
N,MA,Eólica,2023-01-19 06:00:00,0.112262910798122
