REGION,TECHNOLOGY,YEAR,VALUE
NORDESTE,off_wind,2027,97.184
NORDESTE,off_wind,2028,91.60266667
NORDESTE,off_wind,2029,86.02133333
NORDESTE,off_wind,2030,80.44
NORDESTE,nuclear,2024,189.54
NORDESTE,nuclear,2025,189.54
NORDESTE,nuclear,2026,189.54
NORDESTE,nuclear,2027,189.54
NORDESTE,nuclear,2028,189.54
NORDESTE,nuclear,2029,189.54
NORDESTE,nuclear,2030,189.54
NORDESTE,small_hydro,2024,75.0
NORDESTE,small_hydro,2025,75.0
NORDESTE,small_hydro,2026,75.0
NORDESTE,small_hydro,2027,75.0
NORDESTE,small_hydro,2028,75.0
NORDESTE,small_hydro,2029,75.0
NORDESTE,small_hydro,2030,75.0
SUL,biomass,2024,13.0
SUL,biomass,2025,13.0
SUL,biomass,2026,13.0
SUL,biomass,2027,13.0
SUL,biomass,2028,13.0
SUL,biomass,2029,13.0
SUL,biomass,2030,13.0
SUL,coal,2024,40.0
SUL,coal,2025,40.0
SUL,coal,2026,40.0
SUL,coal,2027,40.0
SUL,coal,2028,40.0
SUL,coal,2029,40.0
SUL,coal,2030,40.0
SUL,oil,2024,15.0
SUL,oil,2025,15.0
SUL,oil,2026,15.0
SUL,oil,2027,15.0
SUL,oil,2028,15.0
SUL,oil,2029,15.0
SUL,oil,2030,15.0
SUL,gas,2024,20.0
SUL,gas,2025,20.0
SUL,gas,2026,20.0
SUL,gas,2027,20.0
SUL,gas,2028,20.0
SUL,gas,2029,20.0
SUL,gas,2030,20.0
SUL,solar_pv,2024,15.92651163
SUL,solar_pv,2025,14.95342636
SUL,solar_pv,2026,13.98034109
SUL,solar_pv,2027,13.00725581
SUL,solar_pv,2028,12.03417054
SUL,solar_pv,2029,11.06108527
SUL,solar_pv,2030,10.088
SUL,hydro,2024,88.17
SUL,hydro,2025,88.17
SUL,hydro,2026,88.17
SUL,hydro,2027,88.17
SUL,hydro,2028,88.17
SUL,hydro,2029,88.17
SUL,hydro,2030,88.17
SUL,mini_hydro,2024,104.97
SUL,mini_hydro,2025,104.97
SUL,mini_hydro,2026,104.97
SUL,mini_hydro,2027,104.97
SUL,mini_hydro,2028,104.97
SUL,mini_hydro,2029,104.97
SUL,mini_hydro,2030,104.97
SUL,on_wind,2024,47.208
SUL,on_wind,2025,45.25333333
SUL,on_wind,2026,43.29866667
SUL,on_wind,2027,41.344
SUL,on_wind,2028,39.38933333
SUL,on_wind,2029,37.43466667
SUL,on_wind,2030,35.48
SUL,off_wind,2024,113.928
SUL,off_wind,2025,108.3466667
SUL,off_wind,2026,102.7653333
SUL,off_wind,2027,97.184
SUL,off_wind,2028,91.60266667
SUL,off_wind,2029,86.02133333
SUL,off_wind,2030,80.44
SUL,nuclear,2024,189.54
SUL,nuclear,2025,189.54
SUL,nuclear,2026,189.54
SUL,nuclear,2027,189.54
SUL,nuclear,2028,189.54
SUL,nuclear,2029,189.54
SUL,nuclear,2030,189.54
SUL,small_hydro,2024,75.0
SUL,small_hydro,2025,75.0
SUL,small_hydro,2026,75.0
SUL,small_hydro,2027,75.0
SUL,small_hydro,2028,75.0
SUL,small_hydro,2029,75.0
SUL,small_hydro,2030,75.0
NORTE,biomass,2024,13.0
NORTE,biomass,2025,13.0
NORTE,biomass,2026,13.0
NORTE,biomass,2027,13.0
NORTE,biomass,2028,13.0
NORTE,biomass,2029,13.0
NORTE,biomass,2030,13.0
NORTE,coal,2024,40.0
NORTE,coal,2025,40.0
NORTE,coal,2026,40.0
NORTE,coal,2027,40.0
NORTE,coal,2028,40.0
NORTE,coal,2029,40.0
NORTE,coal,2030,40.0
NORTE,oil,2024,15.0
NORTE,oil,2025,15.0
NORTE,oil,2026,15.0
NORTE,oil,2027,15.0
NORTE,oil,2028,15.0
NORTE,oil,2029,15.0
NORTE,oil,2030,15.0
NORTE,gas,2024,20.0
NORTE,gas,2025,20.0
NORTE,gas,2026,20.0
NORTE,gas,2027,20.0
NORTE,gas,2028,20.0
NORTE,gas,2029,20.0
NORTE,gas,2030,20.0
NORTE,solar_pv,2024,15.92651163
NORTE,solar_pv,2025,14.95342636
