;AC;AL;AM;AP;BA;CE;DF;ES;GO;MA;MG;MS;MT;PA;PB;PE;PI;PR;RJ;RN;RO;RR;RS;SC;SE;SP;TO
2013-01-01 00:00:00;0.0409;0.347;0.0072;0.1225;0.3402;0.2779;0.0;0.2562;0.014;0.0318;0.1255;0.0863;0.0078;0.0283;0.6107;0.7046;0.0755;0.0702;0.2723;0.7228;0.005;0.0589;0.2032;0.1187;0.2217;0.0137;0.0141
2013-01-01 01:00:00;0.0495;0.2854;0.0056;0.1242;0.3349;0.3085;0.0;0.1926;0.0125;0.0295;0.1241;0.1006;0.0068;0.0292;0.6456;0.6876;0.0738;0.0723;0.2422;0.7358;0.0047;0.0765;0.2633;0.1206;0.1896;0.0166;0.0135
2013-01-01 02:00:00;0.0616;0.223;0.0052;0.1348;0.3097;0.3135;0.0;0.1207;0.013;0.0267;0.1093;0.1019;0.0061;0.0291;0.6475;0.6328;0.0882;0.0746;0.2248;0.7254;0.0052;0.0835;0.2706;0.188;0.1443;0.0217;0.0157
2013-01-01 03:00:00;0.0549;0.1916;0.0047;0.1294;0.2759;0.3169;0.0;0.092;0.0119;0.0258;0.0957;0.0885;0.0065;0.0254;0.611;0.5599;0.1191;0.0972;0.2236;0.7078;0.0055;0.0773;0.3253;0.2037;0.1346;0.0207;0.0187
2013-01-01 04:00:00;0.0458;0.1928;0.0046;0.1121;0.2386;0.3251;0.0;0.0725;0.0107;0.0307;0.0858;0.0775;0.0055;0.0239;0.5222;0.4833;0.1493;0.0874;0.2134;0.6416;0.0058;0.0716;0.3897;0.2037;0.1073;0.016;0.0221
2013-01-01 05:00:00;0.04;0.1279;0.0047;0.0674;0.2151;0.3097;0.0;0.055;0.0097;0.0313;0.078;0.0741;0.0059;0.0205;0.4696;0.4189;0.1638;0.0762;0.1793;0.597;0.0054;0.0738;0.4372;0.2348;0.077;0.0123;0.0215
2013-01-01 06:00:00;0.0352;0.0937;0.0044;0.0358;0.1955;0.285;0.0;0.0457;0.0092;0.0285;0.0696;0.082;0.0061;0.0209;0.3982;0.3588;0.1636;0.0762;0.1442;0.5417;0.0053;0.0747;0.4675;0.2517;0.0515;0.0115;0.0211
2013-01-01 07:00:00;0.0324;0.1065;0.004;0.0205;0.1749;0.253;0.0;0.0388;0.0092;0.0262;0.0609;0.0829;0.0061;0.0214;0.3734;0.3357;0.1641;0.0664;0.1276;0.4976;0.0043;0.0761;0.4837;0.2788;0.0485;0.0112;0.0195
2013-01-01 08:00:00;0.0272;0.1173;0.0035;0.0147;0.1686;0.2067;0.0;0.0325;0.0126;0.0231;0.0489;0.0742;0.0074;0.0202;0.3324;0.3328;0.1642;0.0591;0.1233;0.4769;0.0053;0.0764;0.5113;0.2871;0.0599;0.0114;0.0147
2013-01-01 09:00:00;0.0243;0.2215;0.0039;0.0111;0.1894;0.2061;0.0;0.0463;0.0188;0.0158;0.0551;0.06;0.009;0.018;0.4474;0.4805;0.1636;0.0642;0.1405;0.5163;0.0062;0.0736;0.5195;0.2949;0.128;0.0192;0.0135
2013-01-01 10:00:00;0.0241;0.2934;0.0052;0.0055;0.308;0.2652;0.0;0.0844;0.0371;0.122;0.107;0.0341;0.0181;0.0376;0.5546;0.6185;0.2362;0.0303;0.1662;0.6835;0.0182;0.0771;0.4944;0.2052;0.3057;0.0193;0.0534
2013-01-01 11:00:00;0.0288;0.3746;0.0048;0.0314;0.3468;0.3467;0.0;0.1596;0.0439;0.1612;0.172;0.0413;0.0153;0.058;0.6252;0.6472;0.2757;0.0527;0.2105;0.7911;0.0103;0.0786;0.633;0.3171;0.3177;0.0371;0.0906
2013-01-01 12:00:00;0.0253;0.4117;0.004;0.1;0.3333;0.3844;0.0;0.1938;0.08;0.133;0.2016;0.0517;0.0209;0.0876;0.6329;0.636;0.2576;0.0767;0.2595;0.7848;0.0084;0.1299;0.7298;0.4702;0.3618;0.0758;0.0902
2013-01-01 13:00:00;0.0248;0.4028;0.0075;0.168;0.2761;0.3602;0.0;0.2105;0.0857;0.0843;0.1845;0.0638;0.0292;0.1006;0.6225;0.5854;0.234;0.1197;0.2955;0.7214;0.0105;0.1971;0.7705;0.6128;0.3513;0.1212;0.0709
2013-01-01 14:00:00;0.0222;0.4014;0.0092;0.1776;0.1878;0.3205;0.0;0.1996;0.0705;0.0509;0.1333;0.0777;0.0263;0.081;0.5721;0.5075;0.1693;0.1427;0.2825;0.64;0.0118;0.2426;0.7695;0.6133;0.3498;0.1512;0.054
2013-01-01 15:00:00;0.0286;0.4441;0.0128;0.1513;0.1398;0.2895;0.0;0.2018;0.0447;0.0366;0.0828;0.0867;0.0192;0.0504;0.5172;0.451;0.1198;0.1881;0.2569;0.548;0.0109;0.2497;0.7246;0.5741;0.383;0.1842;0.0394
2013-01-01 16:00:00;0.0404;0.4815;0.0182;0.112;0.1236;0.264;0.0;0.2033;0.0211;0.0243;0.0529;0.0944;0.0147;0.0305;0.4739;0.4232;0.086;0.2131;0.2265;0.5078;0.0072;0.2427;0.6595;0.5185;0.4507;0.2213;0.0287
2013-01-01 17:00:00;0.0352;0.5;0.0218;0.0836;0.1306;0.2274;0.0;0.216;0.0129;0.0222;0.0415;0.1064;0.0138;0.0254;0.4426;0.3979;0.061;0.2054;0.2057;0.4846;0.0063;0.2354;0.6245;0.4311;0.5074;0.2364;0.0213
2013-01-01 18:00:00;0.0452;0.5197;0.0244;0.0749;0.1565;0.2236;0.0;0.2576;0.0188;0.0262;0.0388;0.1039;0.0103;0.0219;0.473;0.4321;0.0572;0.1657;0.2183;0.5101;0.0053;0.2204;0.6155;0.3481;0.5419;0.2094;0.0161
2013-01-01 19:00:00;0.0565;0.5175;0.025;0.0937;0.1806;0.2399;0.0;0.3161;0.0196;0.0277;0.0407;0.0808;0.0108;0.0226;0.4942;0.4663;0.0687;0.1525;0.2467;0.5398;0.0071;0.2203;0.6196;0.2993;0.5366;0.158;0.0124
2013-01-01 20:00:00;0.0568;0.4777;0.0191;0.1019;0.2167;0.2633;0.0;0.3741;0.0148;0.0306;0.0524;0.0706;0.0085;0.0242;0.4922;0.5181;0.083;0.094;0.2791;0.5647;0.0057;0.1672;0.6246;0.235;0.507;0.1261;0.0156
2013-01-01 21:00:00;0.0494;0.3553;0.0095;0.0704;0.2043;0.1928;0.0;0.3432;0.0146;0.0163;0.0499;0.0627;0.0049;0.0175;0.3891;0.451;0.0489;0.0479;0.2648;0.5269;0.0037;0.0937;0.5881;0.2056;0.3756;0.0971;0.0101
2013-01-01 22:00:00;0.014;0.2519;0.005;0.1006;0.1848;0.1797;0.0;0.3576;0.0254;0.0106;0.0569;0.0239;0.0037;0.0113;0.3666;0.3842;0.035;0.0381;0.2492;0.5383;0.001;0.0566;0.4443;0.1971;0.2105;0.0541;0.0199
2013-01-01 23:00:00;0.0062;0.2519;0.0042;0.1073;0.2126;0.2114;0.0;0.2844;0.0289;0.0148;0.0643;0.0152;0.0041;0.0138;0.441;0.4135;0.0276;0.0299;0.2136;0.619;0.0004;0.0567;0.3975;0.1724;0.1923;0.0692;0.0183
2013-01-02 00:00:00;0.0118;0.2224;0.0051;0.1043;0.2293;0.2265;0.0;0.2328;0.0306;0.0241;0.0748;0.0183;0.0049;0.0167;0.5035;0.4347;0.0255;0.0265;0.1915;0.6608;0.0005;0.0724;0.3991;0.213;0.1731;0.0564;0.0169
2013-01-02 01:00:00;0.0163;0.1733;0.0057;0.1054;0.2057;0.233;0.0;0.1612;0.031;0.0281;0.0692;0.0151;0.0059;0.0198;0.4841;0.4298;0.0291;0.0209;0.1726;0.6447;0.0013;0.0885;0.3691;0.2277;0.1251;0.0252;0.0163
2013-01-02 02:00:00;0.0248;0.1385;0.0062;0.1081;0.1906;0.2442;0.0;0.1264;0.0295;0.0279;0.0581;0.0134;0.0068;0.0198;0.4809;0.4671;0.033;0.0292;0.1452;0.6123;0.0013;0.0891;0.3021;0.2126;0.1041;0.0132;0.013
2013-01-02 03:00:00;0.0287;0.1113;0.0053;0.1065;0.1705;0.247;0.0;0.092;0.0323;0.0294;0.0455;0.0146;0.0076;0.0231;0.4794;0.4568;0.0337;0.0366;0.1267;0.5826;0.0023;0.0746;0.2507;0.2044;0.0933;0.013;0.0116
2013-01-02 04:00:00;0.0283;0.1049;0.0057;0.0937;0.157;0.2481;0.0;0.0775;0.0381;0.0281;0.0388;0.0174;0.0071;0.0212;0.4467;0.4092;0.0276;0.0448;0.1174;0.5582;0.0048;0.0694;0.2446;0.1985;0.0828;0.0129;0.0106
2013-01-02 05:00:00;0.0229;0.0882;0.0055;0.0691;0.1424;0.2522;0.0;0.066;0.042;0.0275;0.0335;0.0212;0.0071;0.021;0.4253;0.359;0.0257;0.0568;0.1054;0.5382;0.0038;0.0669;0.2405;0.1792;0.0692;0.0135;0.0126
2013-01-02 06:00:00;0.0173;0.0686;0.0046;0.0586;0.1286;0.2332;0.0;0.0681;0.0337;0.0218;0.0318;0.0239;0.0075;0.0177;0.3871;0.3271;0.0253;0.0655;0.0919;0.4833;0.0013;0.0679;0.2237;0.1591;0.0508;0.0161;0.0149
2013-01-02 07:00:00;0.0147;0.0595;0.0041;0.0565;0.1141;0.2229;0.0;0.0604;0.0248;0.0141;0.029;0.0259;0.0081;0.0149;0.3123;0.2875;0.0254;0.0795;0.07;0.3918;0.0002;0.0689;0.231;0.1514;0.0397;0.026;0.0117
2013-01-02 08:00:00;0.0148;0.0658;0.004;0.0698;0.1038;0.202;0.0;0.053;0.0226;0.0101;0.0266;0.0273;0.0079;0.0135;0.2536;0.2575;0.0317;0.0904;0.0553;0.3309;0.0003;0.0665;0.2331;0.1517;0.036;0.0376;0.0091
2013-01-02 09:00:00;0.0098;0.1048;0.0039;0.0718;0.1103;0.2093;0.0;0.0603;0.0197;0.0095;0.0277;0.0268;0.0072;0.0126;0.2727;0.2891;0.0475;0.1147;0.0523;0.3187;0.0013;0.0697;0.2341;0.1583;0.041;0.0576;0.0058
2013-01-02 10:00:00;0.0255;0.3004;0.0057;0.0462;0.2286;0.2732;0.0;0.0775;0.031;0.0494;0.0339;0.0549;0.0146;0.0242;0.4056;0.463;0.1497;0.1574;0.051;0.5489;0.0024;0.0905;0.2508;0.1658;0.2128;0.095;0.0124
2013-01-02 11:00:00;0.0204;0.3608;0.0046;0.0567;0.258;0.3162;0.0;0.111;0.0394;0.079;0.0501;0.0622;0.0117;0.0467;0.5214;0.5455;0.2508;0.2268;0.0492;0.6475;0.0015;0.0897;0.321;0.1748;0.2609;0.1307;0.0454
2013-01-02 12:00:00;0.0096;0.3846;0.0037;0.061;0.2818;0.3017;0.0;0.1361;0.0382;0.0872;0.0567;0.0506;0.0191;0.07;0.5768;0.5887;0.3084;0.2823;0.0521;0.6846;0.0021;0.1314;0.3241;0.1723;0.2734;0.1463;0.0653
2013-01-02 13:00:00;0.009;0.4035;0.0052;0.0818;0.2498;0.2788;0.0;0.1564;0.0326;0.0829;0.0464;0.0278;0.0261;0.062;0.59;0.5812;0.2908;0.2875;0.0545;0.6877;0.004;0.2159;0.2444;0.1671;0.3129;0.1473;0.0857
2013-01-02 14:00:00;0.0084;0.4204;0.0073;0.0852;0.213;0.2726;0.0;0.161;0.024;0.0683;0.035;0.0118;0.0234;0.0512;0.5589;0.5332;0.276;0.256;0.0605;0.6399;0.0025;0.2145;0.1649;0.1391;0.3418;0.1533;0.0653
2013-01-02 15:00:00;0.0071;0.4513;0.0098;0.0941;0.1942;0.2579;0.0;0.1614;0.0214;0.0605;0.0425;0.008;0.0157;0.0479;0.5194;0.4774;0.256;0.2385;0.0717;0.5925;0.0009;0.1888;0.1172;0.1308;0.3256;0.1541;0.0631
2013-01-02 16:00:00;0.0056;0.4818;0.0121;0.126;0.1863;0.2325;0.0;0.172;0.0217;0.0608;0.0528;0.008;0.0128;0.0384;0.4949;0.4271;0.2391;0.2042;0.0831;0.5588;0.0024;0.176;0.1026;0.1252;0.3309;0.153;0.0552
2013-01-02 17:00:00;0.0091;0.5113;0.0142;0.1471;0.1952;0.2377;0.0;0.1956;0.0271;0.0517;0.0656;0.0106;0.0128;0.0403;0.4825;0.4212;0.2323;0.1902;0.1097;0.5358;0.0041;0.1773;0.1184;0.1245;0.3945;0.1692;0.0321
2013-01-02 18:00:00;0.0079;0.5405;0.0167;0.1522;0.2085;0.2777;0.0;0.2255;0.0293;0.0461;0.0767;0.0174;0.0168;0.0379;0.4594;0.4289;0.2536;0.1702;0.1339;0.5431;0.0094;0.1706;0.1516;0.1342;0.4801;0.1859;0.0232
2013-01-02 19:00:00;0.0072;0.5372;0.0202;0.2096;0.2373;0.3372;0.0;0.2615;0.0382;0.0383;0.0856;0.0284;0.0248;0.0342;0.5018;0.426;0.2672;0.1729;0.1597;0.6141;0.0198;0.1459;0.1989;0.1387;0.5575;0.2189;0.0223
2013-01-02 20:00:00;0.0053;0.5092;0.0131;0.2113;0.2618;0.3789;0.0;0.3153;0.0518;0.0354;0.091;0.0416;0.0297;0.0289;0.481;0.4307;0.2624;0.1916;0.1708;0.6286;0.0253;0.1285;0.2667;0.1542;0.5916;0.2397;0.0199
2013-01-02 21:00:00;0.0025;0.4297;0.0079;0.1411;0.2101;0.2825;0.0;0.3125;0.0645;0.0217;0.0745;0.0425;0.028;0.0182;0.386;0.3256;0.1596;0.2035;0.1578;0.5925;0.0282;0.0826;0.3102;0.1657;0.5312;0.2423;0.0136
2013-01-02 22:00:00;0.0033;0.3458;0.0057;0.0893;0.188;0.2816;0.0;0.2497;0.0399;0.0269;0.0686;0.0237;0.0124;0.0156;0.4131;0.3275;0.0825;0.1428;0.1426;0.6121;0.0147;0.0651;0.2296;0.1372;0.4058;0.1746;0.0055
2013-01-02 23:00:00;0.0051;0.2928;0.0067;0.0852;0.1965;0.2955;0.0;0.2221;0.0596;0.0261;0.0925;0.0309;0.0109;0.0132;0.4891;0.3618;0.0569;0.1788;0.1116;0.6426;0.0101;0.0728;0.2652;0.1581;0.3181;0.2097;0.0059
2013-01-03 00:00:00;0.0046;0.2479;0.0088;0.1098;0.1883;0.3072;0.0;0.1781;0.0566;0.0283;0.0993;0.0338;0.0156;0.0157;0.5075;0.3534;0.0279;0.2325;0.0768;0.6057;0.0072;0.0684;0.3223;0.1884;0.2541;0.25;0.006
2013-01-03 01:00:00;0.0059;0.2005;0.0102;0.0954;0.1763;0.2866;0.0;0.1328;0.0424;0.0265;0.1015;0.0321;0.0234;0.0164;0.4114;0.3238;0.0223;0.2906;0.0549;0.5425;0.0035;0.0609;0.3522;0.2277;0.1754;0.3016;0.0079
2013-01-03 02:00:00;0.0079;0.1334;0.01;0.0782;0.1539;0.2442;0.0;0.1024;0.0355;0.0223;0.0941;0.0225;0.026;0.0152;0.3034;0.26;0.02;0.3175;0.0428;0.4482;0.0018;0.0689;0.3697;0.2525;0.1273;0.3205;0.0095
2013-01-03 03:00:00;0.0075;0.1015;0.0092;0.0591;0.1255;0.2061;0.0;0.0629;0.0359;0.026;0.0857;0.0184;0.0224;0.0137;0.2615;0.2373;0.0235;0.327;0.0439;0.3829;0.0021;0.0785;0.374;0.2552;0.0931;0.3148;0.0125
2013-01-03 04:00:00;0.0099;0.0928;0.008;0.0469;0.1055;0.17;0.0;0.0433;0.0314;0.0302;0.078;0.0163;0.0142;0.0139;0.2373;0.2114;0.0242;0.3197;0.0494;0.3208;0.0021;0.0832;0.3727;0.2387;0.064;0.3015;0.0113
2013-01-03 05:00:00;0.0097;0.0856;0.0072;0.0402;0.0982;0.1267;0.0;0.0364;0.0278;0.0277;0.0703;0.0148;0.0114;0.0133;0.235;0.2127;0.0262;0.3135;0.0461;0.2949;0.0026;0.0824;0.3632;0.2187;0.0573;0.294;0.0106
2013-01-03 06:00:00;0.0082;0.0883;0.0071;0.0406;0.0951;0.117;0.0;0.0337;0.0241;0.0254;0.0639;0.0162;0.0101;0.0132;0.2417;0.2147;0.0247;0.295;0.0411;0.2975;0.0042;0.0805;0.326;0.1901;0.0662;0.2832;0.009
2013-01-03 07:00:00;0.0071;0.0988;0.0069;0.0416;0.0874;0.0863;0.0;0.0327;0.0233;0.0225;0.0588;0.0223;0.0087;0.014;0.2299;0.2017;0.0243;0.2979;0.0412;0.3163;0.0066;0.0836;0.2982;0.1941;0.0546;0.2874;0.0057
2013-01-03 08:00:00;0.0058;0.1033;0.0066;0.0447;0.0895;0.0814;0.0;0.0358;0.0191;0.0207;0.0533;0.0258;0.0086;0.0149;0.2576;0.2083;0.0292;0.2814;0.0469;0.3504;0.0098;0.0794;0.2582;0.1799;0.055;0.2828;0.0045
2013-01-03 09:00:00;0.0044;0.1082;0.0068;0.0452;0.1071;0.0958;0.0;0.0404;0.0158;0.0167;0.0578;0.0328;0.0075;0.0134;0.3195;0.2553;0.0398;0.2742;0.0464;0.4266;0.0088;0.0744;0.2397;0.1676;0.0761;0.2758;0.0037
2013-01-03 10:00:00;0.019;0.1672;0.0136;0.025;0.182;0.1431;0.0;0.0937;0.0348;0.0237;0.1273;0.0593;0.0098;0.0201;0.36;0.2789;0.0686;0.316;0.0519;0.5156;0.0092;0.1124;0.2458;0.1933;0.1846;0.312;0.0064
2013-01-03 11:00:00;0.0184;0.2641;0.0104;0.044;0.2306;0.2607;0.0;0.118;0.0507;0.0386;0.1721;0.1268;0.0112;0.0293;0.5042;0.4125;0.1088;0.4163;0.0444;0.6724;0.0219;0.1183;0.3229;0.2295;0.2442;0.3751;0.0099
2013-01-03 12:00:00;0.0302;0.3386;0.0085;0.0745;0.2323;0.3179;0.0;0.1101;0.0737;0.0837;0.1701;0.1576;0.0178;0.053;0.5097;0.4634;0.1341;0.3902;0.0345;0.6919;0.051;0.1443;0.3554;0.2143;0.3149;0.3693;0.0293
2013-01-03 13:00:00;0.0359;0.3942;0.0121;0.0777;0.2174;0.3044;0.0;0.1064;0.0703;0.0863;0.1508;0.1193;0.021;0.0674;0.4759;0.428;0.1461;0.33;0.0433;0.6387;0.0625;0.2114;0.33;0.1808;0.3763;0.322;0.0393
2013-01-03 14:00:00;0.0324;0.3902;0.0183;0.0904;0.2055;0.291;0.0;0.1087;0.0556;0.0852;0.1231;0.0727;0.0239;0.0622;0.4467;0.3798;0.1688;0.2806;0.0557;0.6082;0.0373;0.2325;0.2966;0.1711;0.3863;0.2737;0.04
2013-01-03 15:00:00;0.0176;0.3795;0.0214;0.1039;0.2018;0.2909;0.0;0.1261;0.0315;0.0864;0.0972;0.043;0.0241;0.0619;0.4189;0.3688;0.1808;0.2192;0.0603;0.5668;0.0204;0.2198;0.2514;0.147;0.3907;0.2193;0.0386
2013-01-03 16:00:00;0.0099;0.3782;0.0233;0.1254;0.2026;0.2811;0.0;0.1425;0.0173;0.0777;0.0885;0.0264;0.0175;0.0594;0.387;0.3808;0.1853;0.18;0.0756;0.5155;0.0053;0.2087;0.2256;0.1446;0.3907;0.1862;0.0338
2013-01-03 17:00:00;0.0093;0.3756;0.0254;0.1515;0.2145;0.2902;0.0;0.1739;0.0127;0.0657;0.0983;0.0192;0.009;0.0529;0.3548;0.3926;0.1783;0.1597;0.1034;0.451;0.0015;0.1954;0.2275;0.147;0.3884;0.195;0.0323
2013-01-03 18:00:00;0.004;0.3892;0.0269;0.199;0.2351;0.2928;0.0;0.2181;0.0144;0.0595;0.1143;0.0209;0.0048;0.0471;0.3727;0.4061;0.1906;0.1648;0.1518;0.4535;0.0007;0.1637;0.2434;0.1623;0.4096;0.218;0.025
2013-01-03 19:00:00;0.0034;0.4233;0.0247;0.2566;0.2685;0.2719;0.0;0.2793;0.021;0.0583;0.1355;0.0317;0.0031;0.0444;0.4093;0.4379;0.1945;0.1795;0.194;0.508;0.0028;0.1413;0.2766;0.2013;0.4588;0.2638;0.0197
2013-01-03 20:00:00;0.0005;0.4717;0.0225;0.2376;0.2945;0.2624;0.0;0.3462;0.0335;0.055;0.1464;0.0355;0.0026;0.0317;0.4594;0.4388;0.175;0.1948;0.2076;0.5751;0.0014;0.1171;0.3148;0.2199;0.5116;0.3179;0.0131
2013-01-03 21:00:00;0.0;0.4212;0.0131;0.172;0.2358;0.1521;0.0;0.3456;0.035;0.027;0.122;0.0402;0.0031;0.0207;0.4288;0.346;0.0912;0.2229;0.1879;0.5465;0.0006;0.0863;0.2905;0.2378;0.435;0.3286;0.0138
2013-01-03 22:00:00;0.0003;0.4405;0.0156;0.1722;0.224;0.1497;0.0;0.3731;0.0211;0.0224;0.0999;0.0154;0.0057;0.0238;0.4517;0.3453;0.0589;0.1664;0.1552;0.6135;0.0006;0.1112;0.1912;0.2186;0.4586;0.2489;0.013
2013-01-03 23:00:00;0.0001;0.4122;0.0148;0.1616;0.2208;0.1607;0.0;0.3078;0.0297;0.0218;0.1245;0.028;0.0081;0.0232;0.4776;0.3509;0.0252;0.2232;0.1186;0.6095;0.0004;0.1185;0.2258;0.251;0.3775;0.2639;0.0192
2013-01-04 00:00:00;0.0019;0.3863;0.0129;0.1489;0.2046;0.1766;0.0;0.1915;0.033;0.0252;0.1441;0.0612;0.0088;0.0283;0.4861;0.3402;0.0138;0.2864;0.0922;0.5786;0.002;0.1418;0.2814;0.2829;0.3157;0.277;0.0218
2013-01-04 01:00:00;0.0043;0.3371;0.0129;0.1344;0.189;0.1751;0.0;0.1285;0.0271;0.0298;0.1568;0.0795;0.0122;0.033;0.4706;0.3117;0.0121;0.3598;0.0761;0.5371;0.0046;0.1436;0.3247;0.321;0.2478;0.2963;0.0286
2013-01-04 02:00:00;0.0073;0.3014;0.0131;0.1252;0.1666;0.1555;0.0;0.0858;0.0228;0.0332;0.1459;0.0723;0.0137;0.032;0.439;0.3043;0.0105;0.4005;0.0702;0.5042;0.0064;0.1368;0.36;0.3522;0.1772;0.312;0.0265
2013-01-04 03:00:00;0.0061;0.2703;0.0118;0.1105;0.1503;0.1172;0.0;0.0563;0.0215;0.0317;0.1254;0.074;0.0144;0.0286;0.3913;0.2985;0.0088;0.3952;0.0612;0.4619;0.0054;0.1343;0.3943;0.3688;0.14;0.3159;0.0179
2013-01-04 04:00:00;0.0088;0.1947;0.0105;0.1052;0.1401;0.0963;0.0;0.0391;0.0212;0.0265;0.1102;0.0786;0.0142;0.0289;0.3446;0.3051;0.0098;0.3662;0.053;0.3955;0.0054;0.114;0.3981;0.3535;0.1192;0.3055;0.0183
2013-01-04 05:00:00;0.0094;0.1291;0.0094;0.0857;0.137;0.0849;0.0;0.0246;0.0202;0.0254;0.0954;0.0857;0.0143;0.0303;0.2696;0.3097;0.0099;0.3428;0.044;0.3234;0.0049;0.1042;0.3755;0.2948;0.0812;0.2911;0.0127
2013-01-04 06:00:00;0.0072;0.1181;0.0076;0.086;0.1283;0.0748;0.0;0.0159;0.0205;0.0222;0.0843;0.0911;0.0116;0.0291;0.2487;0.3063;0.0126;0.3293;0.0389;0.3001;0.0035;0.1;0.3297;0.2526;0.0706;0.2672;0.0093
2013-01-04 07:00:00;0.0064;0.1093;0.0065;0.0839;0.129;0.0679;0.0;0.0104;0.017;0.0164;0.0816;0.0998;0.0121;0.0284;0.2491;0.3141;0.0227;0.3133;0.0356;0.319;0.0039;0.098;0.2857;0.2352;0.0692;0.2613;0.0082
2013-01-04 08:00:00;0.006;0.111;0.0062;0.0746;0.1303;0.0613;0.0;0.0088;0.0169;0.0114;0.0769;0.1077;0.0108;0.0292;0.278;0.3184;0.0359;0.3014;0.0337;0.3399;0.0037;0.095;0.2463;0.2272;0.0773;0.2405;0.0069
2013-01-04 09:00:00;0.0053;0.1507;0.0058;0.0644;0.154;0.0836;0.0;0.0096;0.0196;0.0084;0.0831;0.1129;0.0103;0.0275;0.3894;0.3726;0.0549;0.281;0.0352;0.4386;0.0052;0.0912;0.2225;0.2039;0.1194;0.2195;0.0043
2013-01-04 10:00:00;0.0053;0.3675;0.0065;0.0528;0.2415;0.1678;0.0;0.0117;0.0373;0.0204;0.1394;0.1265;0.0222;0.0373;0.644;0.5562;0.0824;0.2831;0.0316;0.7545;0.018;0.1157;0.2579;0.2798;0.3046;0.2568;0.0119
2013-01-04 11:00:00;0.0041;0.4805;0.0067;0.1041;0.2951;0.3409;0.0;0.024;0.0533;0.0253;0.1729;0.1836;0.0149;0.0579;0.7483;0.6507;0.1627;0.3796;0.0236;0.8556;0.0212;0.1284;0.282;0.3143;0.3875;0.3265;0.0183
2013-01-04 12:00:00;0.0124;0.4867;0.0077;0.2166;0.3151;0.4934;0.0;0.0362;0.0875;0.0506;0.1917;0.2612;0.0235;0.099;0.7558;0.6538;0.239;0.3634;0.02;0.8611;0.0311;0.1812;0.2792;0.3154;0.411;0.3344;0.0344
2013-01-04 13:00:00;0.0089;0.4971;0.0092;0.2744;0.3134;0.5958;0.0;0.0515;0.1103;0.079;0.1881;0.2313;0.0318;0.1054;0.7362;0.6242;0.3226;0.308;0.0187;0.8418;0.037;0.2614;0.2562;0.2768;0.4127;0.2983;0.0441
2013-01-04 14:00:00;0.0037;0.5095;0.0112;0.278;0.2905;0.6049;0.0;0.0739;0.1254;0.1015;0.1826;0.1807;0.0387;0.0997;0.7151;0.5772;0.319;0.2419;0.0217;0.8109;0.0314;0.2814;0.2242;0.2187;0.45;0.2318;0.0463
2013-01-04 15:00:00;0.0019;0.5592;0.0174;0.2916;0.2682;0.5892;0.0;0.1049;0.1074;0.1317;0.1545;0.1258;0.0382;0.0938;0.6714;0.5421;0.2978;0.1899;0.0317;0.7742;0.027;0.2739;0.1934;0.2004;0.5442;0.1597;0.0429
2013-01-04 16:00:00;0.002;0.5783;0.0259;0.3077;0.2471;0.583;0.0;0.1406;0.0849;0.1341;0.1227;0.0901;0.0312;0.0749;0.6307;0.4952;0.248;0.1337;0.0483;0.7506;0.0322;0.2765;0.1533;0.1751;0.5723;0.0921;0.0421
2013-01-04 17:00:00;0.0038;0.603;0.0343;0.3246;0.2521;0.57;0.0;0.1839;0.072;0.1204;0.1052;0.0698;0.0299;0.0733;0.6027;0.4838;0.209;0.0893;0.0741;0.7419;0.0244;0.2854;0.1312;0.1791;0.5892;0.0565;0.0361
2013-01-04 18:00:00;0.0077;0.6264;0.046;0.3374;0.266;0.5424;0.0;0.2353;0.0596;0.1196;0.1056;0.0642;0.0232;0.0644;0.5864;0.4935;0.2075;0.0614;0.1178;0.7539;0.0248;0.2458;0.1445;0.191;0.6223;0.0467;0.027
2013-01-04 19:00:00;0.022;0.6607;0.0517;0.3336;0.308;0.5264;0.0;0.2843;0.0526;0.1106;0.1237;0.0708;0.0184;0.0556;0.6369;0.5687;0.1993;0.0546;0.1441;0.7844;0.023;0.2169;0.1805;0.209;0.6711;0.0648;0.0233
2013-01-04 20:00:00;0.0339;0.6573;0.0403;0.2776;0.3647;0.4184;0.0;0.3513;0.0413;0.1054;0.1521;0.0705;0.0138;0.0438;0.6749;0.5182;0.1825;0.0589;0.1653;0.7758;0.0152;0.179;0.2234;0.2185;0.6596;0.1034;0.0235
2013-01-04 21:00:00;0.0214;0.5327;0.0227;0.1755;0.3223;0.2711;0.0;0.3159;0.0247;0.0533;0.1186;0.0604;0.0119;0.0274;0.514;0.3846;0.0764;0.0729;0.151;0.6088;0.0075;0.1553;0.2176;0.2124;0.5632;0.1341;0.01
2013-01-04 22:00:00;0.0156;0.2655;0.0158;0.2044;0.2822;0.2071;0.0;0.2688;0.0069;0.0414;0.1115;0.0243;0.0113;0.0348;0.2627;0.2296;0.0415;0.0457;0.1377;0.3784;0.011;0.1237;0.1422;0.1664;0.3191;0.1225;0.0092
2013-01-04 23:00:00;0.0126;0.2791;0.0121;0.2135;0.294;0.2627;0.0;0.2293;0.0072;0.0432;0.1328;0.0223;0.0075;0.0397;0.2793;0.2697;0.0304;0.0869;0.1086;0.4105;0.0073;0.116;0.2087;0.2187;0.3491;0.1513;0.0103
