state,type,phase,value,reference_year
SE,hydro,planning,0.0,2012
SP,hydro,planning,0.0,2012
TO,hydro,planning,0.0,2012
AC,mini_hydro,operation,0.0,2012
AL,mini_hydro,operation,3.0543,2012
AM,mini_hydro,operation,0.0,2012
AP,mini_hydro,operation,0.0,2012
BA,mini_hydro,operation,10.155100000000001,2012
CE,mini_hydro,operation,0.0,2012
DF,mini_hydro,operation,0.0,2012
ES,mini_hydro,operation,1.8595,2012
GO,mini_hydro,operation,8.75094,2012
MA,mini_hydro,operation,0.072,2012
MG,mini_hydro,operation,144.72913,2012
MS,mini_hydro,operation,17.31201,2012
MT,mini_hydro,operation,69.2362,2012
PA,mini_hydro,operation,3.05,2012
PB,mini_hydro,operation,0.0,2012
PE,mini_hydro,operation,12.19234,2012
PI,mini_hydro,operation,0.0,2012
PR,mini_hydro,operation,92.70447,2012
RJ,mini_hydro,operation,16.79554,2012
RN,mini_hydro,operation,0.0,2012
RO,mini_hydro,operation,30.09462,2012
RR,mini_hydro,operation,0.0,2012
RS,mini_hydro,operation,69.22195,2012
SC,mini_hydro,operation,245.66589,2012
SE,mini_hydro,operation,0.55,2012
SP,mini_hydro,operation,72.18332,2012
TO,mini_hydro,operation,12.119,2012
AC,mini_hydro,planning,0.0,2012
AL,mini_hydro,planning,0.0,2012
AM,mini_hydro,planning,0.0,2012
AP,mini_hydro,planning,0.0,2012
BA,mini_hydro,planning,0.0,2012
CE,mini_hydro,planning,0.0,2012
DF,mini_hydro,planning,0.0,2012
ES,mini_hydro,planning,0.0,2012
GO,mini_hydro,planning,0.0,2012
MA,mini_hydro,planning,0.0,2012
MG,mini_hydro,planning,4.6,2012
MS,mini_hydro,planning,0.0,2012
MT,mini_hydro,planning,0.0,2012
PA,mini_hydro,planning,0.0,2012
PB,mini_hydro,planning,0.0,2012
PE,mini_hydro,planning,0.0,2012
PI,mini_hydro,planning,0.0,2012
PR,mini_hydro,planning,0.0,2012
RJ,mini_hydro,planning,0.0,2012
RN,mini_hydro,planning,0.0,2012
RO,mini_hydro,planning,0.0,2012
RR,mini_hydro,planning,0.0,2012
RS,mini_hydro,planning,0.0,2012
SC,mini_hydro,planning,6.696,2012
SE,mini_hydro,planning,0.0,2012
SP,mini_hydro,planning,0.0,2012
TO,mini_hydro,planning,4.4,2012
AC,nuclear,operation,0.0,2012
AL,nuclear,operation,0.0,2012
AM,nuclear,operation,0.0,2012
AP,nuclear,operation,0.0,2012
BA,nuclear,operation,0.0,2012
CE,nuclear,operation,0.0,2012
DF,nuclear,operation,0.0,2012
ES,nuclear,operation,0.0,2012
GO,nuclear,operation,0.0,2012
MA,nuclear,operation,0.0,2012
MG,nuclear,operation,0.0,2012
MS,nuclear,operation,0.0,2012
MT,nuclear,operation,0.0,2012
PA,nuclear,operation,0.0,2012
PB,nuclear,operation,0.0,2012
PE,nuclear,operation,0.0,2012
PI,nuclear,operation,0.0,2012
PR,nuclear,operation,0.0,2012
RJ,nuclear,operation,1990.0,2012
RN,nuclear,operation,0.0,2012
RO,nuclear,operation,0.0,2012
RR,nuclear,operation,0.0,2012
RS,nuclear,operation,0.0,2012
SC,nuclear,operation,0.0,2012
SE,nuclear,operation,0.0,2012
SP,nuclear,operation,0.0,2012
TO,nuclear,operation,0.0,2012
AC,nuclear,planning,0.0,2012
AL,nuclear,planning,0.0,2012
AM,nuclear,planning,0.0,2012
AP,nuclear,planning,0.0,2012
BA,nuclear,planning,0.0,2012
CE,nuclear,planning,0.0,2012
DF,nuclear,planning,0.0,2012
ES,nuclear,planning,0.0,2012
GO,nuclear,planning,0.0,2012
MA,nuclear,planning,0.0,2012
MG,nuclear,planning,0.0,2012
MS,nuclear,planning,0.0,2012
MT,nuclear,planning,0.0,2012
PA,nuclear,planning,0.0,2012
PB,nuclear,planning,0.0,2012
PE,nuclear,planning,0.0,2012
PI,nuclear,planning,0.0,2012
PR,nuclear,planning,0.0,2012
RJ,nuclear,planning,1350.0,2012
RN,nuclear,planning,0.0,2012
RO,nuclear,planning,0.0,2012
RR,nuclear,planning,0.0,2012
RS,nuclear,planning,0.0,2012
SC,nuclear,planning,0.0,2012
SE,nuclear,planning,0.0,2012
SP,nuclear,planning,0.0,2012
TO,nuclear,planning,0.0,2012
AC,oil,operation,7.777200000000001,2012
AL,oil,operation,10.2636,2012
AM,oil,operation,211.0168,2012
AP,oil,operation,13.506,2012
BA,oil,operation,455.19190000000003,2012
CE,oil,operation,189.78910000000002,2012
DF,oil,operation,16.3584,2012
ES,oil,operation,569.5663999999999,2012
GO,oil,operation,386.62759,2012
MA,oil,operation,339.8066,2012
MG,oil,operation,323.43908,2012
MS,oil,operation,7.926,2012
MT,oil,operation,44.229,2012
PA,oil,operation,135.42875,2012
PB,oil,operation,521.4428,2012
PE,oil,operation,870.948,2012
PI,oil,operation,17.006,2012
PR,oil,operation,118.41475,2012
RJ,oil,operation,632.8854,2012
RN,oil,operation,134.89180000000002,2012
RO,oil,operation,62.932,2012
RR,oil,operation,143.26160000000002,2012
RS,oil,operation,233.37120000000002,2012
SC,oil,operation,68.44456,2012
SE,oil,operation,32.4274,2012
SP,oil,operation,1387.92374,2012
TO,oil,operation,18.529,2012
AC,oil,planning,0.0,2012
AL,oil,planning,0.0,2012
AM,oil,planning,15.151,2012
AP,oil,planning,0.0,2012
BA,oil,planning,0.0,2012
CE,oil,planning,0.0,2012
DF,oil,planning,0.0,2012
ES,oil,planning,0.0,2012
GO,oil,planning,0.0,2012
MA,oil,planning,0.0,2012
MG,oil,planning,30.0,2012
MS,oil,planning,0.0,2012
MT,oil,planning,0.0,2012
PA,oil,planning,0.0,2012
PB,oil,planning,0.0,2012
PE,oil,planning,288.9,2012
PI,oil,planning,0.0,2012
PR,oil,planning,0.0,2012
RJ,oil,planning,0.0,2012
RN,oil,planning,0.0,2012
RO,oil,planning,0.0,2012
RR,oil,planning,0.0,2012
RS,oil,planning,0.0,2012
SC,oil,planning,0.0,2012
SE,oil,planning,0.0,2012
SP,oil,planning,0.0,2012
TO,oil,planning,0.0,2012
AC,on_wind,operation,0.0,2012
AL,on_wind,operation,0.0,2012
AM,on_wind,operation,0.0,2012
AP,on_wind,operation,0.0,2012
BA,on_wind,operation,1471.45564,2012
CE,on_wind,operation,1537.94,2012
DF,on_wind,operation,0.0,2012
ES,on_wind,operation,0.0,2012
GO,on_wind,operation,0.0,2012
MA,on_wind,operation,0.0225,2012
MG,on_wind,operation,0.156,2012
MS,on_wind,operation,0.0,2012
MT,on_wind,operation,0.0,2012
PA,on_wind,operation,0.0,2012
PB,on_wind,operation,62.699999999999996,2012
PE,on_wind,operation,57.3,2012
PI,on_wind,operation,88.0,2012
PR,on_wind,operation,2.5,2012
RJ,on_wind,operation,28.05,2012
RN,on_wind,operation,2670.921,2012
RO,on_wind,operation,0.0,2012
RR,on_wind,operation,0.0,2012
RS,on_wind,operation,1346.80198,2012
SC,on_wind,operation,250.5995,2012
SE,on_wind,operation,34.5,2012
SP,on_wind,operation,0.0022400000000000002,2012
TO,on_wind,operation,0.0,2012
AC,on_wind,planning,0.0,2012
AL,on_wind,planning,0.0,2012
AM,on_wind,planning,0.0,2012
AP,on_wind,planning,0.0,2012
BA,on_wind,planning,10556.5,2012
CE,on_wind,planning,2875.8,2012
DF,on_wind,planning,0.0,2012
ES,on_wind,planning,0.0,2012
GO,on_wind,planning,0.0,2012
MA,on_wind,planning,130.2,2012
MG,on_wind,planning,384.448,2012
MS,on_wind,planning,0.0,2012
MT,on_wind,planning,0.0,2012
PA,on_wind,planning,0.0,2012
PB,on_wind,planning,2331.3,2012
PE,on_wind,planning,529.5,2012
PI,on_wind,planning,2882.8,2012
PR,on_wind,planning,0.0,2012
RJ,on_wind,planning,0.0,2012
RN,on_wind,planning,3401.8,2012
RO,on_wind,planning,0.0,2012
RR,on_wind,planning,0.0,2012
RS,on_wind,planning,2137.32,2012
SC,on_wind,planning,0.0,2012
SE,on_wind,planning,0.0,2012
SP,on_wind,planning,0.0,2012
TO,on_wind,planning,0.0,2012
AC,small_hydro,operation,0.0,2012
AL,small_hydro,operation,0.0,2012
AM,small_hydro,operation,0.0,2012
AP,small_hydro,operation,0.0,2012
BA,small_hydro,operation,78.77,2012
CE,small_hydro,operation,0.0,2012
DF,small_hydro,operation,0.0,2012
ES,small_hydro,operation,194.12,2012
GO,small_hydro,operation,412.832,2012
MA,small_hydro,operation,0.0,2012
MG,small_hydro,operation,684.24717,2012
MS,small_hydro,operation,258.13,2012
MT,small_hydro,operation,903.114,2012
PA,small_hydro,operation,60.0,2012
PB,small_hydro,operation,3.52,2012
PE,small_hydro,operation,13.475000000000001,2012
PI,small_hydro,operation,0.0,2012
PR,small_hydro,operation,244.018,2012
RJ,small_hydro,operation,255.302,2012
RN,small_hydro,operation,0.0,2012
RO,small_hydro,operation,112.55,2012
RR,small_hydro,operation,0.0,2012
RS,small_hydro,operation,530.822,2012
SC,small_hydro,operation,401.971,2012
SE,small_hydro,operation,0.0,2012
SP,small_hydro,operation,284.858,2012
TO,small_hydro,operation,107.66,2012
AC,small_hydro,planning,0.0,2012
AL,small_hydro,planning,0.0,2012
AM,small_hydro,planning,0.0,2012
AP,small_hydro,planning,7.5,2012
BA,small_hydro,planning,17.001,2012
CE,small_hydro,planning,0.0,2012
DF,small_hydro,planning,0.0,2012
ES,small_hydro,planning,8.0,2012
GO,small_hydro,planning,159.29,2012
MA,small_hydro,planning,0.0,2012
MG,small_hydro,planning,110.392,2012
MS,small_hydro,planning,32.0,2012
MT,small_hydro,planning,116.17,2012
PA,small_hydro,planning,0.0,2012
PB,small_hydro,planning,0.0,2012
PE,small_hydro,planning,0.0,2012
PI,small_hydro,planning,0.0,2012
PR,small_hydro,planning,210.89,2012
RJ,small_hydro,planning,23.594,2012
RN,small_hydro,planning,0.0,2012
RO,small_hydro,planning,73.8,2012
RR,small_hydro,planning,0.0,2012
RS,small_hydro,planning,203.91795,2012
SC,small_hydro,planning,293.7207,2012
SE,small_hydro,planning,0.0,2012
SP,small_hydro,planning,22.095,2012
TO,small_hydro,planning,5.5,2012
AC,solar_pv,operation,0.7152000000000001,2012
AL,solar_pv,operation,3.74,2012
AM,solar_pv,operation,1.21604,2012
AP,solar_pv,operation,4.0652,2012
BA,solar_pv,operation,8.3288,2012
CE,solar_pv,operation,16.769,2012
DF,solar_pv,operation,0.0,2012
ES,solar_pv,operation,14.88178,2012
GO,solar_pv,operation,10.4366,2012
MA,solar_pv,operation,2.43253,2012
MG,solar_pv,operation,17.47268,2012
MS,solar_pv,operation,11.88798,2012
MT,solar_pv,operation,21.305780000000002,2012
PA,solar_pv,operation,16.76672,2012
PB,solar_pv,operation,6.4502,2012
PE,solar_pv,operation,61.22645,2012
PI,solar_pv,operation,7.0200000000000005,2012
PR,solar_pv,operation,16.82131,2012
RJ,solar_pv,operation,5.3193,2012
RN,solar_pv,operation,10.21734,2012
RO,solar_pv,operation,3.27048,2012
RR,solar_pv,operation,0.36,2012
RS,solar_pv,operation,30.38046,2012
SC,solar_pv,operation,16.06833,2012
SE,solar_pv,operation,0.8,2012
SP,solar_pv,operation,17.83762,2012
TO,solar_pv,operation,1.125,2012
AC,solar_pv,planning,0.0,2012
AL,solar_pv,planning,0.0,2012
AM,solar_pv,planning,0.0,2012
AP,solar_pv,planning,0.0,2012
BA,solar_pv,planning,350.0,2012
CE,solar_pv,planning,567.014,2012
DF,solar_pv,planning,0.0,2012
ES,solar_pv,planning,0.0,2012
GO,solar_pv,planning,0.0,2012
MA,solar_pv,planning,0.0,2012
MG,solar_pv,planning,3013.051,2012
MS,solar_pv,planning,0.0,2012
MT,solar_pv,planning,0.0,2012
PA,solar_pv,planning,0.0,2012
PB,solar_pv,planning,450.0,2012
PE,solar_pv,planning,173.915,2012
PI,solar_pv,planning,1540.4379999999999,2012
PR,solar_pv,planning,0.0,2012
RJ,solar_pv,planning,0.0,2012
RN,solar_pv,planning,647.63339,2012
RO,solar_pv,planning,0.0,2012
RR,solar_pv,planning,0.0,2012
RS,solar_pv,planning,0.0,2012
SC,solar_pv,planning,0.0,2012
SE,solar_pv,planning,0.0,2012
SP,solar_pv,planning,287.71542,2012
TO,solar_pv,planning,0.0,2012
