state,type,phase,value,reference_year
SE,mini_hydro,planning,0.0,2018
SP,mini_hydro,planning,0.0,2018
TO,mini_hydro,planning,4.4,2018
AC,nuclear,operation,0.0,2018
AL,nuclear,operation,0.0,2018
AM,nuclear,operation,0.0,2018
AP,nuclear,operation,0.0,2018
BA,nuclear,operation,0.0,2018
CE,nuclear,operation,0.0,2018
DF,nuclear,operation,0.0,2018
ES,nuclear,operation,0.0,2018
GO,nuclear,operation,0.0,2018
MA,nuclear,operation,0.0,2018
MG,nuclear,operation,0.0,2018
MS,nuclear,operation,0.0,2018
MT,nuclear,operation,0.0,2018
PA,nuclear,operation,0.0,2018
PB,nuclear,operation,0.0,2018
PE,nuclear,operation,0.0,2018
PI,nuclear,operation,0.0,2018
PR,nuclear,operation,0.0,2018
RJ,nuclear,operation,1990.0,2018
RN,nuclear,operation,0.0,2018
RO,nuclear,operation,0.0,2018
RR,nuclear,operation,0.0,2018
RS,nuclear,operation,0.0,2018
SC,nuclear,operation,0.0,2018
SE,nuclear,operation,0.0,2018
SP,nuclear,operation,0.0,2018
TO,nuclear,operation,0.0,2018
AC,nuclear,planning,0.0,2018
AL,nuclear,planning,0.0,2018
AM,nuclear,planning,0.0,2018
AP,nuclear,planning,0.0,2018
BA,nuclear,planning,0.0,2018
CE,nuclear,planning,0.0,2018
DF,nuclear,planning,0.0,2018
ES,nuclear,planning,0.0,2018
GO,nuclear,planning,0.0,2018
MA,nuclear,planning,0.0,2018
MG,nuclear,planning,0.0,2018
MS,nuclear,planning,0.0,2018
MT,nuclear,planning,0.0,2018
PA,nuclear,planning,0.0,2018
PB,nuclear,planning,0.0,2018
PE,nuclear,planning,0.0,2018
PI,nuclear,planning,0.0,2018
PR,nuclear,planning,0.0,2018
RJ,nuclear,planning,1350.0,2018
RN,nuclear,planning,0.0,2018
RO,nuclear,planning,0.0,2018
RR,nuclear,planning,0.0,2018
RS,nuclear,planning,0.0,2018
SC,nuclear,planning,0.0,2018
SE,nuclear,planning,0.0,2018
SP,nuclear,planning,0.0,2018
TO,nuclear,planning,0.0,2018
AC,oil,operation,71.2036,2018
AL,oil,operation,10.2636,2018
AM,oil,operation,715.7958,2018
AP,oil,operation,26.016,2018
BA,oil,operation,455.19190000000003,2018
CE,oil,operation,195.43910000000002,2018
DF,oil,operation,16.3584,2018
ES,oil,operation,569.5663999999999,2018
GO,oil,operation,395.88759,2018
MA,oil,operation,339.8066,2018
MG,oil,operation,323.43908,2018
MS,oil,operation,7.926,2018
MT,oil,operation,44.229,2018
PA,oil,operation,233.58675,2018
PB,oil,operation,521.4428,2018
PE,oil,operation,870.948,2018
PI,oil,operation,17.006,2018
PR,oil,operation,123.85475,2018
RJ,oil,operation,632.8854,2018
RN,oil,operation,134.89180000000002,2018
RO,oil,operation,69.322,2018
RR,oil,operation,333.04560000000004,2018
RS,oil,operation,233.37120000000002,2018
SC,oil,operation,68.44456,2018
SE,oil,operation,32.4274,2018
SP,oil,operation,1500.41774,2018
TO,oil,operation,18.529,2018
AC,oil,planning,0.0,2018
AL,oil,planning,0.0,2018
AM,oil,planning,15.151,2018
AP,oil,planning,0.0,2018
BA,oil,planning,0.0,2018
CE,oil,planning,0.0,2018
DF,oil,planning,0.0,2018
ES,oil,planning,0.0,2018
GO,oil,planning,0.0,2018
MA,oil,planning,0.0,2018
MG,oil,planning,30.0,2018
MS,oil,planning,0.0,2018
MT,oil,planning,0.0,2018
PA,oil,planning,0.0,2018
PB,oil,planning,0.0,2018
PE,oil,planning,288.9,2018
PI,oil,planning,0.0,2018
PR,oil,planning,0.0,2018
RJ,oil,planning,0.0,2018
RN,oil,planning,0.0,2018
RO,oil,planning,0.0,2018
RR,oil,planning,0.0,2018
RS,oil,planning,0.0,2018
SC,oil,planning,0.0,2018
SE,oil,planning,0.0,2018
SP,oil,planning,0.0,2018
TO,oil,planning,0.0,2018
AC,on_wind,operation,0.0,2018
AL,on_wind,operation,0.0,2018
AM,on_wind,operation,0.0,2018
AP,on_wind,operation,0.0,2018
BA,on_wind,operation,4928.45564,2018
CE,on_wind,operation,2178.84,2018
DF,on_wind,operation,0.0,2018
ES,on_wind,operation,0.0,2018
GO,on_wind,operation,0.0,2018
MA,on_wind,operation,328.8225,2018
MG,on_wind,operation,0.156,2018
MS,on_wind,operation,0.0,2018
MT,on_wind,operation,0.0,2018
PA,on_wind,operation,0.0,2018
PB,on_wind,operation,451.72499999999997,2018
PE,on_wind,operation,845.515,2018
PI,on_wind,operation,2254.3,2018
PR,on_wind,operation,2.5,2018
RJ,on_wind,operation,28.05,2018
RN,on_wind,operation,4643.806,2018
RO,on_wind,operation,0.0,2018
RR,on_wind,operation,0.0,2018
RS,on_wind,operation,1835.89198,2018
SC,on_wind,operation,250.5995,2018
SE,on_wind,operation,34.5,2018
SP,on_wind,operation,0.00224,2018
TO,on_wind,operation,0.0,2018
AC,on_wind,planning,0.0,2018
AL,on_wind,planning,0.0,2018
AM,on_wind,planning,0.0,2018
AP,on_wind,planning,0.0,2018
BA,on_wind,planning,10556.5,2018
CE,on_wind,planning,2875.8,2018
DF,on_wind,planning,0.0,2018
ES,on_wind,planning,0.0,2018
GO,on_wind,planning,0.0,2018
MA,on_wind,planning,130.2,2018
MG,on_wind,planning,384.448,2018
MS,on_wind,planning,0.0,2018
MT,on_wind,planning,0.0,2018
PA,on_wind,planning,0.0,2018
PB,on_wind,planning,2331.3,2018
PE,on_wind,planning,529.5,2018
PI,on_wind,planning,2882.8,2018
PR,on_wind,planning,0.0,2018
RJ,on_wind,planning,0.0,2018
RN,on_wind,planning,3401.8,2018
RO,on_wind,planning,0.0,2018
RR,on_wind,planning,0.0,2018
RS,on_wind,planning,2137.32,2018
SC,on_wind,planning,0.0,2018
SE,on_wind,planning,0.0,2018
SP,on_wind,planning,0.0,2018
TO,on_wind,planning,0.0,2018
AC,small_hydro,operation,0.0,2018
AL,small_hydro,operation,0.0,2018
AM,small_hydro,operation,0.0,2018
AP,small_hydro,operation,0.0,2018
BA,small_hydro,operation,89.75,2018
CE,small_hydro,operation,0.0,2018
DF,small_hydro,operation,0.0,2018
ES,small_hydro,operation,231.96,2018
GO,small_hydro,operation,501.132,2018
MA,small_hydro,operation,0.0,2018
MG,small_hydro,operation,749.74717,2018
MS,small_hydro,operation,284.968,2018
MT,small_hydro,operation,1061.406,2018
PA,small_hydro,operation,60.0,2018
PB,small_hydro,operation,3.52,2018
PE,small_hydro,operation,13.475000000000001,2018
PI,small_hydro,operation,0.0,2018
PR,small_hydro,operation,456.6991,2018
RJ,small_hydro,operation,257.98199999999997,2018
RN,small_hydro,operation,4.7,2018
RO,small_hydro,operation,129.351,2018
RR,small_hydro,operation,0.0,2018
RS,small_hydro,operation,677.1983,2018
SC,small_hydro,operation,602.559,2018
SE,small_hydro,operation,0.0,2018
SP,small_hydro,operation,295.358,2018
TO,small_hydro,operation,159.7,2018
AC,small_hydro,planning,0.0,2018
AL,small_hydro,planning,0.0,2018
AM,small_hydro,planning,0.0,2018
AP,small_hydro,planning,7.5,2018
BA,small_hydro,planning,17.001,2018
CE,small_hydro,planning,0.0,2018
DF,small_hydro,planning,0.0,2018
ES,small_hydro,planning,8.0,2018
GO,small_hydro,planning,159.29,2018
MA,small_hydro,planning,0.0,2018
MG,small_hydro,planning,110.392,2018
MS,small_hydro,planning,32.0,2018
MT,small_hydro,planning,116.17,2018
PA,small_hydro,planning,0.0,2018
PB,small_hydro,planning,0.0,2018
PE,small_hydro,planning,0.0,2018
PI,small_hydro,planning,0.0,2018
PR,small_hydro,planning,210.89,2018
RJ,small_hydro,planning,23.594,2018
RN,small_hydro,planning,0.0,2018
RO,small_hydro,planning,73.8,2018
RR,small_hydro,planning,0.0,2018
RS,small_hydro,planning,203.91795,2018
SC,small_hydro,planning,293.7207,2018
SE,small_hydro,planning,0.0,2018
SP,small_hydro,planning,22.095,2018
TO,small_hydro,planning,5.5,2018
AC,solar_pv,operation,0.7152000000000001,2018
AL,solar_pv,operation,3.74,2018
AM,solar_pv,operation,1.21604,2018
AP,solar_pv,operation,4.0652,2018
BA,solar_pv,operation,787.5888,2018
CE,solar_pv,operation,643.166,2018
DF,solar_pv,operation,0.0,2018
ES,solar_pv,operation,14.88178,2018
GO,solar_pv,operation,10.4366,2018
MA,solar_pv,operation,2.43253,2018
MG,solar_pv,operation,768.23768,2018
MS,solar_pv,operation,11.88798,2018
MT,solar_pv,operation,21.305780000000002,2018
PA,solar_pv,operation,16.76672,2018
PB,solar_pv,operation,141.8502,2018
PE,solar_pv,operation,243.22645,2018
PI,solar_pv,operation,1113.204,2018
PR,solar_pv,operation,16.82131,2018
RJ,solar_pv,operation,5.3193,2018
RN,solar_pv,operation,130.21734,2018
RO,solar_pv,operation,3.27048,2018
RR,solar_pv,operation,0.36,2018
RS,solar_pv,operation,30.38046,2018
SC,solar_pv,operation,16.06833,2018
SE,solar_pv,operation,0.8,2018
SP,solar_pv,operation,370.91762,2018
TO,solar_pv,operation,6.125,2018
AC,solar_pv,planning,0.0,2018
AL,solar_pv,planning,0.0,2018
AM,solar_pv,planning,0.0,2018
AP,solar_pv,planning,0.0,2018
BA,solar_pv,planning,350.0,2018
CE,solar_pv,planning,567.014,2018
DF,solar_pv,planning,0.0,2018
ES,solar_pv,planning,0.0,2018
GO,solar_pv,planning,0.0,2018
MA,solar_pv,planning,0.0,2018
MG,solar_pv,planning,3013.051,2018
MS,solar_pv,planning,0.0,2018
MT,solar_pv,planning,0.0,2018
PA,solar_pv,planning,0.0,2018
PB,solar_pv,planning,450.0,2018
PE,solar_pv,planning,173.915,2018
PI,solar_pv,planning,1540.4379999999999,2018
PR,solar_pv,planning,0.0,2018
RJ,solar_pv,planning,0.0,2018
RN,solar_pv,planning,647.63339,2018
RO,solar_pv,planning,0.0,2018
RR,solar_pv,planning,0.0,2018
RS,solar_pv,planning,0.0,2018
SC,solar_pv,planning,0.0,2018
SE,solar_pv,planning,0.0,2018
SP,solar_pv,planning,287.71542,2018
TO,solar_pv,planning,0.0,2018
